fft_01,fft_02,fft_03,fft_04,fft_05,fft_06,fft_07,fft_08,fft_09,fft_10,fft_11,fft_12,fft_13,fft_14,fft_15,fft_16,fft_17,fft_18,fft_19,fft_20,spectral_centroid_norm,spectral_entropy,spectral_skewness,spectral_kurtosis,spectral_flatness,label
58.8102532507981,57.956063564943,48.7202038795088,8.24305382749901,2.56064645819953,-0.580009471159689,-2.30100533059329,-3.88583422149065,-5.35889206159105,-6.18926564366651,-6.91982870598286,-8.15414534143809,-8.45281106061051,-8.96810792810198,-10.0365829354465,-10.2423485670418,-10.634987415908,-11.4082747824243,-11.4451640383285,-11.7833458966847,0.0474267956133294,9.00128289913521,0.124275527413015,2.37641840435878,2.62744890796289e-05,0
57.532715828876,57.7124134548569,48.8823937514194,7.89597244188949,2.48312061672612,-0.966710629908531,-2.70300417220621,-4.12588649760075,-5.94823619363947,-6.76570723018804,-7.38429036137286,-8.7897898656918,-9.38682061455456,-9.60416949977536,-10.7059703977192,-10.9178035573099,-11.3158918187005,-12.0829156915144,-12.0532138342841,-12.3919929593559,0.047458809536322,9.00128567383389,0.108989263436143,2.31113355057324,2.36843915809008e-05,0
57.1321173713464,57.8544792335744,48.2425890630499,7.77904586484411,2.58209097418442,-0.655179666065409,-2.15407341256242,-3.2555687616989,-5.1490041611704,-5.76313589411258,-6.93069856451488,-7.88615676708255,-8.1622042847376,-8.84814548276636,-9.73516968972298,-9.85069163783921,-10.4738953422207,-11.0911308066045,-11.3001239917717,-11.4231358176302,0.0473901514704479,9.00106911655759,0.114305996777557,2.40348377541702,2.69746833621485e-05,0
56.9483787910363,58.0443916830816,48.2484398341296,8.59190131186098,2.8012437284159,-0.664926551827502,-2.17805757244879,-3.64285473740747,-5.38408027707473,-6.21069412634404,-6.94662011956689,-8.16888774268198,-8.79230810378221,-9.0736498218497,-10.0538156319768,-10.2787116306533,-10.5894330101286,-11.4318169327461,-11.529119946417,-11.9967115293037,0.0474326048602985,9.00151236025174,0.119542739295137,2.37136715355054,2.60834484748802e-05,0
57.744587488393,57.8140667893067,47.8276868580516,8.08148553415389,1.95225057170728,-1.43843966501902,-2.45842124661488,-4.09898864623405,-6.06998789312899,-6.78236874273661,-7.52559299009367,-8.83282814342665,-9.17223391006035,-9.76815481111804,-10.7047889597307,-10.6654301131473,-11.1613874033842,-12.0655467676289,-12.0348068771107,-12.4968426423853,0.0472947903100559,9.00021555611611,0.118688991101334,2.31792975636301,2.2954354126061e-05,0
57.44415825591,57.2178275600053,48.1340509052514,8.31104840002216,2.49742785918436,-0.876134187043125,-2.59100953827325,-3.63215204300966,-5.68361703811629,-6.62422861504266,-7.18929319754028,-8.41575726152969,-9.05126764151592,-9.51691762638601,-10.3398675859463,-10.7782369647556,-11.0874116878793,-11.6977575387461,-11.4891777707884,-12.1597136561258,0.0475344107436437,9.00159997641334,0.103418694944003,2.34021742090256,2.49818224801314e-05,0
56.8740642595156,57.4534895255923,48.3949503096255,8.01450176436052,2.36511519934161,-0.8110582395853,-2.33979613529592,-4.02147319822311,-5.50182409228981,-6.11937218794601,-7.12094000753852,-8.31473264459147,-8.72174852480817,-9.30284827836711,-10.2020323499333,-10.3309921286156,-10.8336144002786,-11.5760838060485,-11.6579886312637,-11.9061199381948,0.0473745965504769,9.00054752921145,0.12493594386276,2.36393648437408,2.54702746432865e-05,0
57.8848703828484,58.0818520394106,48.1787594008871,8.18818639574515,2.30244777849322,-1.04380541859833,-2.41956952379214,-3.87075171934491,-5.58485960117537,-6.10631319124544,-7.36803003900999,-8.27016885607701,-8.80867984292559,-9.19947707975741,-10.1246967759705,-10.2390816020157,-10.7396730889489,-11.4530702456981,-11.4431882801559,-11.7923950805643,0.0473996379700345,8.99997447422352,0.118850565670359,2.37195704236675,2.52328820899756e-05,0
58.2323835614776,58.2683112310641,48.4272163269822,8.42934234266934,2.58514508365535,-0.900429186516406,-2.62012934263538,-3.95283560149709,-5.87299650354435,-6.90250513588441,-7.65950329240473,-8.75521498222467,-9.09374416622673,-9.91545882406709,-10.7087632799698,-10.5649830615008,-11.2975845143113,-12.0710766600239,-11.9981104621139,-12.0515919173621,0.0474755303249291,9.00130236694376,0.106953393266535,2.30624018708541,2.38759838995939e-05,0
58.4238653296204,58.1215238367997,48.465462618185,7.56110422594873,1.85174524098677,-1.59470155175954,-2.81378316613062,-4.49970860097983,-6.28687356014093,-7.09407131816848,-7.94490845684734,-9.12494229132544,-9.64672414847515,-10.099727972028,-11.023676809213,-11.0548539696552,-11.5166346083798,-12.3994249357639,-12.2867890921232,-13.0144164800335,0.0474056745287739,9.00208453871845,0.107925183177772,2.27650209248383,2.19148286124374e-05,0
58.4074305601641,57.4920776262918,48.4578678231123,8.39243803590785,2.81856360398639,-0.460605297054974,-2.28016895671387,-3.73432777350706,-5.23080391554351,-6.00531689384227,-7.06045170055025,-8.05543051128676,-8.14361295210164,-8.96624980067527,-9.95283023386383,-10.250440559319,-10.8108043802053,-11.2761994175611,-11.4867460169698,-11.8309511312296,0.0473234387894993,9.00103914927137,0.120485321418473,2.37894305687331,2.68913300377499e-05,0
57.8390627374288,58.4671567357595,48.3097406210489,8.13078798181004,2.01787437673101,-1.23198720234607,-2.93855050429507,-4.12699083657254,-5.97184791133863,-6.6644449963047,-7.53466749392441,-8.79172422951327,-9.40948433811026,-9.6810591830137,-10.7139693101874,-10.8262558526735,-11.1719113465094,-12.0551514347422,-11.935188613247,-12.3914378394224,0.0474738049768177,9.00197934185436,0.108418352405933,2.31472299499672,2.33373837475564e-05,0
57.498448576677,57.9288362799885,48.3727737819966,8.02345230518869,2.55164593373659,-0.253771202202471,-1.62696735791854,-2.98246539562329,-4.61642398984547,-5.38353592046782,-6.39411362521465,-7.36272535491829,-7.89781278409842,-8.40778831591093,-9.2233487352866,-9.48770962040595,-9.85122357222147,-10.5157803224804,-10.7636371530778,-11.119538747438,0.0474298511299471,9.00150426138873,0.117434963770903,2.46290006690218,2.97641998398899e-05,0
57.4882069488958,57.9210245405485,48.4834163675705,7.81907812529934,1.58336139221186,-1.90320283255722,-3.20985299808239,-4.9925732193276,-6.69870335445442,-7.60780039339515,-8.26781440714586,-9.54417668027971,-9.59235035032436,-10.6430727013345,-11.4211028236747,-11.62962228697,-11.9988514508751,-12.8251006332778,-12.8661633273948,-13.0438686701842,0.0475269625096376,9.00053459663824,0.106307471831034,2.2645639583319,2.06052585656577e-05,0
56.9422984280533,57.455779767582,48.3238885952289,8.40388548043668,2.50187905435921,-1.16086804098182,-2.86926816002501,-4.29278089978115,-5.99652311645975,-7.05654902209291,-7.85220363520523,-8.78007285567242,-9.26138688785318,-9.78383209714901,-10.6980045677036,-10.7355818078308,-11.4896905050583,-12.0452983962241,-11.9978672542152,-12.4926129928296,0.0475917887524935,9.00301474272896,0.11217223003415,2.32722691031501,2.34559022652842e-05,0
57.3347696767253,57.7436164730166,48.0312759387044,8.28681504100387,2.63698715645949,-0.575310319451446,-2.47522470418509,-3.82995462602908,-5.42962801070927,-6.19051031276847,-7.24305279891263,-8.27391072733727,-8.70114263980069,-9.25650057430902,-10.2194499622937,-10.5325629806687,-10.785882271434,-11.5918988403468,-11.5863388606073,-12.2736233100892,0.047501081805355,9.00220996603103,0.1140352014753,2.35639255061408,2.58077496405101e-05,0
58.0130757610747,58.253120543362,47.8686029257155,8.39210946339239,2.80032008954732,-0.437990141433025,-2.21406808253271,-3.47355071709883,-5.0341383814812,-6.01493350830983,-6.57736397626854,-7.78208885261685,-7.96500877604397,-8.93977060250158,-9.66568731784641,-9.87061724166511,-10.2695072396183,-10.9755252962112,-10.7228572352637,-11.4876278759001,0.0472876049565976,9.00095032932995,0.120626978752422,2.40425349962029,2.78864622910562e-05,0
57.0341452761275,58.0005454744773,48.3282364660352,7.93575676318058,2.63441752268702,-0.728461616199094,-2.27011983625706,-3.79216105012559,-5.30287150592678,-6.05453892124547,-6.87666222695676,-8.08827210150308,-8.42477754378725,-9.32452029034612,-10.0117825664673,-10.1391261259684,-10.8147692390924,-11.3167462087714,-11.4434182099015,-11.6504298998163,0.047539522888616,8.99887987373319,0.0998953265164078,2.38398512758787,2.61742119998102e-05,0
58.0862112039867,57.3502920678098,48.2797590383331,7.59343681265589,2.84875087422129,-0.65249968044983,-2.098688369682,-3.73805682453391,-5.36518998545275,-6.02341272885088,-6.983566924911,-8.08945341376603,-8.61646888120764,-9.14825704586345,-10.0176880815497,-10.3456474368321,-10.6101885163033,-11.3757023991198,-11.1039650188314,-11.7402670213631,0.0474878896142766,9.00438167483093,0.121494897221063,2.37859251265002,2.63164098401004e-05,0
57.1094458217454,57.4686718093956,48.2323092964036,7.98357523377233,2.4677991522273,-1.0985791202286,-2.57006555739061,-3.939976949363,-5.57137312787642,-6.52851114576734,-7.0828532272405,-8.32961784884613,-8.61832770104968,-9.26365724636816,-10.1773492961534,-10.440675223692,-10.9890694198757,-11.5074074210285,-11.3681535707102,-12.1551324324237,0.0474170886425599,8.99963179558607,0.111810774390745,2.36213594871224,2.50110845600524e-05,0
57.3541546093743,57.5424017187624,48.1542112607903,7.73732612719384,2.27899897654742,-1.10571001788551,-2.74021999929457,-4.2053200985001,-5.87588502789616,-6.70571111439702,-7.53514588777369,-8.75318728053206,-9.2180194131093,-9.8186407962653,-10.6470321782928,-10.897519008927,-11.3587262098501,-12.0104198449839,-11.8638128823338,-12.5175128083269,0.0474720952628377,9.00332038716505,0.110974741642216,2.31905902197013,2.35892799104283e-05,0
57.1255287426724,56.9337660409453,48.4662881797218,7.98827224477666,2.54196355102083,-0.835947538764273,-2.48967643007231,-3.72796534539496,-5.59854466380621,-6.30477641471124,-7.08147177340892,-8.35990127078388,-8.89488974752548,-9.58821542382429,-10.3161079824048,-10.4177205726574,-11.0307960523805,-11.6510309788375,-11.7506124770233,-12.1348437013107,0.0475381337893246,9.00174129870691,0.111808780348945,2.35133262361307,2.51553190468378e-05,0
57.2556438439939,57.2378863019985,48.09850265875,7.73891659938048,1.74442476949695,-2.08353058421504,-3.42172074224508,-5.06459903785003,-7.14508441834936,-7.77526641651993,-8.50537182725384,-10.0224628781675,-10.2696378300639,-10.4513066401496,-12.0067103909474,-11.8280870362752,-12.57513711701,-13.38896595011,-13.315194287709,-13.7464276802148,0.0473590369572169,9.0011276997116,0.111755495310068,2.22416924617429,1.90023792641738e-05,0
58.9612002158451,57.5339418707471,48.6402408773187,7.56883844790821,1.89774690823912,-1.14732472603388,-2.77568592964548,-4.16075867151084,-5.80555725139162,-6.45915030440353,-7.4813179614134,-8.64397786658286,-8.93420868814473,-9.79754422865167,-10.5337385439418,-10.8631764415174,-11.0686241316001,-11.8909925204714,-11.6509972430686,-12.3634986131565,0.0474098342745335,9.00328405956483,0.118122675923361,2.3185084828325,2.38919660959773e-05,0
58.0668548886124,57.3106335638833,48.0048329729273,7.94543660209358,2.22005766922957,-1.60230032844777,-3.11445434577301,-4.71193986171107,-6.40316756860028,-7.28760681361495,-8.31599074030262,-9.27888508680942,-9.60453610278274,-10.1544167504679,-11.21904401387,-11.5313256187946,-11.8248858851233,-12.6081936615934,-12.3440796560515,-12.9652120539246,0.04729262970586,8.99822403928951,0.11317508383371,2.29022496512492,2.14249683838906e-05,0
57.8919380482755,57.4766375251064,48.1021772262508,7.76681332126516,2.43158318341132,-0.837559151988512,-2.20601409852391,-3.63146551631097,-5.3099853209606,-6.25663461507797,-7.09895741161936,-8.05284567929302,-8.54131580672609,-9.22265895177822,-9.90066772814437,-10.0187483207081,-10.5153635753397,-11.2693610955765,-11.1281713300558,-12.0099913550759,0.0472569825781775,8.99895443447078,0.128401260168018,2.3982496644576,2.63081952707946e-05,0
57.9619409722729,57.6525443238135,47.9568098018986,8.40249525021707,2.79044977159306,-0.87602368891327,-2.6756949539325,-4.01658472562557,-5.80436096786759,-6.71388923653958,-7.59914517035091,-8.61368274053466,-9.09328232796873,-9.81787749004765,-10.5433061586071,-10.6954828308917,-11.1556745613316,-11.9364902375432,-11.9390546730581,-12.337314559683,0.0473116216234518,9.00170537255058,0.118074657024924,2.32066581406282,2.43198583649501e-05,0
57.9215924272605,57.2296002200353,48.146324787797,8.05313804319383,2.56798142686893,-0.765273265791389,-2.26643483521723,-3.67423804373717,-5.46480173531685,-6.13972355711821,-6.99194246523783,-8.18268043827098,-8.65374368834665,-9.19852651487829,-10.0961129232837,-10.2143920350314,-10.726264840859,-11.4423528764202,-11.2360192530495,-11.7164474995703,0.0475485981103745,9.00195206100654,0.109917030844161,2.3706838370969,2.57792373467312e-05,0
57.7583800412704,57.2854540723287,48.1853400063763,7.73254655600494,2.05292152651909,-0.944585254433013,-2.29004504798626,-3.64264303982506,-5.32753912998791,-6.02017882413379,-6.90731373989326,-7.975978560892,-8.16309810639983,-8.93010388551123,-9.79250363584142,-9.94755619216111,-10.5622755384095,-11.1353370803243,-11.2801429147687,-11.4701703351197,0.0475317122368107,9.00223708287921,0.112659667402047,2.39268171824734,2.63499298699603e-05,0
58.1104302078077,57.8239897532192,48.1065590786094,7.61956945968888,2.89822060348375,-0.903528717234026,-2.53837588564162,-4.04538662000317,-5.57184087173746,-6.2566917262959,-7.20293042148441,-8.34680004021497,-8.8137052196037,-9.41156157951125,-10.2655593072076,-10.5698080611872,-10.824276866852,-11.6271603244238,-11.5440076023823,-12.0495740745116,0.0473756447504183,9.00144864489473,0.11872307173152,2.35455811308356,2.49944169811592e-05,0
57.6367367312228,56.818298641039,48.4006936303777,8.00877917924349,1.93003225289383,-1.45174702983379,-3.27594929839346,-4.41323333453425,-6.20020366408294,-6.95990406565922,-7.49154294125291,-9.04096461821211,-9.71674541407871,-10.0260109754858,-10.9347688935791,-10.8890057755598,-11.6185591697066,-12.3283374108821,-12.2181359405193,-12.7427501905507,0.0476481933556034,9.00101312611219,0.1025245156132,2.30888798474236,2.22859239358445e-05,0
57.3660187199374,57.8719786747966,47.672793232783,7.68353992765959,2.32343911613451,-1.30732795544005,-2.69429331911035,-4.51705728044744,-6.0902452176629,-6.82147941367756,-7.90432651744461,-8.97262313671046,-9.29230118483559,-10.2280408737391,-10.9015660742093,-11.1393389880484,-11.4922943120153,-12.2927175310682,-12.3087304911987,-12.7177560260748,0.0471600446303668,8.99797159417252,0.123179409209003,2.31446015387282,2.27299230745914e-05,0
57.6321332295819,57.3968380431812,48.38263559191,7.61329943067123,2.07668451137915,-1.12182775704472,-2.352941032579,-4.14228516729675,-5.74587853158163,-6.64486764124134,-7.22617990015582,-8.50689055154134,-8.96169023330248,-9.84794065397692,-10.362559658775,-10.2954241753282,-11.099700668494,-11.7265436924123,-11.8412003911705,-12.3359042286235,0.0474462827841007,8.99939316147965,0.114780116488597,2.34852571182329,2.43504090686703e-05,0
58.3069007232823,57.6505426717007,48.4137509725011,7.56781614585401,1.83539635448511,-0.997071253026075,-2.11738851588196,-4.05541604036786,-5.56768715116135,-6.28907193330121,-6.98847634307461,-8.259051830622,-8.54425003499357,-9.28893207026263,-10.1474663265632,-10.1625866710958,-10.8051670816946,-11.47122436351,-11.4474487282616,-12.0255823911227,0.0474450092943731,9.0009661860628,0.108157349801288,2.37048889314823,2.53008258370284e-05,0
58.8090613724042,56.9247656580531,48.0652854369595,8.55207882861099,3.10750242268196,-0.370534827628758,-2.01566337537181,-3.72362177420629,-5.39263562376971,-6.19623450150813,-7.33714806122537,-8.28843675203644,-8.62232896560085,-9.17006637171839,-10.2073865454766,-10.4887548972048,-10.8709417231698,-11.6028417828552,-11.6982564983281,-12.0189465975022,0.0475493557391398,9.00125290605048,0.102228386362747,2.35014526040236,2.62338532898688e-05,0
58.7620534744846,57.831461236902,48.3538916598768,8.0119470080497,3.01255454866949,0.0116840452125626,-1.48204847836256,-2.91848704067114,-4.4442422788435,-5.24303205789581,-6.12694536332085,-7.07079240663602,-7.51630565360504,-8.21668126370321,-8.96368969107113,-9.21181997218305,-9.63291798819495,-10.2919171104503,-10.3610991214601,-10.9423081911655,0.0475270316805521,9.00191297036924,0.117412986780342,2.48427172443708,3.11581271730578e-05,0
57.7333941916426,57.790858676502,48.6984729335554,7.91992090538491,1.4798870189215,-1.95874015423431,-3.50603798712727,-4.67476332487464,-6.8403933938065,-7.45399978642607,-8.11710704297026,-9.56943171195182,-9.95483644254412,-10.0721188930571,-11.5319223456109,-11.6787014957803,-12.0860311284309,-12.8897878150807,-12.3991976840914,-13.2012459217227,0.0474685152679057,9.00072578978032,0.10569843473734,2.25829034078264,2.01566060742638e-05,0
57.8128428770028,57.4861933007586,48.0458630923549,7.83573144813426,2.23085877259844,-1.48266975708967,-2.9261610386911,-4.23203585974576,-6.42897456065644,-7.37574300373933,-7.99423218669301,-9.31909259271212,-9.60613289172611,-10.2602519702149,-11.2595284880149,-11.325097068527,-12.0266507391066,-12.6690681688852,-12.6927782674025,-12.9987728495456,0.0470922451072416,8.99818157699529,0.129487761753045,2.29246976160617,2.15111492365999e-05,0
57.185982729924,57.1332729288976,48.7020946942878,8.04669870444772,2.61498110529965,-0.622779526338798,-2.11311478413902,-3.57621459084754,-5.30893357337326,-6.10414089728866,-6.76094041926201,-8.0882583511625,-8.47043121873957,-8.74462817478788,-9.95171252603383,-10.291692406795,-10.7463018184545,-11.351786475226,-11.1870512072568,-11.6969698219165,0.0472932812620091,8.99951106002995,0.118796154571212,2.38587575329778,2.6567309884046e-05,0
57.0036242217576,57.3125037486765,48.535521504313,8.07407285111011,2.02247047882466,-1.19086342587975,-2.44174484909855,-3.85378062728021,-5.88136911480709,-6.52895865948658,-7.40046836731519,-8.61372402230337,-9.01976852022074,-9.65958173075258,-10.5305279790985,-10.8160340798947,-11.2694961233805,-11.8652113631004,-11.6561436137058,-12.3133590207783,0.0475071621442841,9.00300426289174,0.10925746241017,2.3241995690442,2.39344517498067e-05,0
55.520375111582,57.6181554174223,47.9443778700302,7.62710057489004,2.32673183745719,-0.861498123571659,-2.72117321300021,-3.65115377721606,-5.41863422758096,-6.17387083854478,-6.79236039633123,-8.13256340525892,-8.51215420844838,-9.2129259851177,-9.99136533306565,-10.029984514249,-10.6588417423791,-11.3349731624692,-11.5155212839679,-12.0142989704892,0.0473058031165055,9.00021167131712,0.119044516701099,2.36689548531983,2.59767594670667e-05,0
56.9300745599265,57.2952274097911,48.7598345170469,8.43711834078892,2.92206216524167,-0.332731340478178,-1.75414838348483,-3.57746805012026,-4.98485840359074,-5.71462459294464,-7.05942506876861,-7.74088914517854,-8.05361192310691,-8.8991905120056,-9.65024260823387,-9.91517322571059,-10.2913918185475,-11.0217729906836,-11.1264408376758,-11.4988359736258,0.0475777014363485,9.00318176240441,0.107345748510679,2.39940631875425,2.80062366556451e-05,0
57.7991198966142,57.505752628734,47.807778009297,8.69716092608381,2.80714818783449,-0.567852344617819,-2.3797498661647,-4.03648324537086,-5.53266892038985,-6.34552806848386,-6.96801776246846,-8.39975586486835,-8.83726201954735,-9.24525094708606,-10.3470395648713,-10.5703124935184,-10.9518102394675,-11.7121068192702,-11.8522904491352,-12.0984236433959,0.0475980957122341,9.00231574061359,0.103349073105881,2.34207827752159,2.54700574412004e-05,0
57.7407164662711,57.6066057600324,47.784441852765,8.34795358426009,2.94707422009146,-0.595680449841981,-2.39978046153256,-4.09815757354727,-5.72888206073114,-6.38877536456741,-7.55801964316558,-8.75439042790497,-8.86480086745254,-10.1019729137545,-10.7122091498067,-10.9752971572509,-11.2821855005111,-12.1161780978508,-12.0758554208117,-12.2132099881716,0.0474303843193503,9.00123307678029,0.115055437218304,2.31539346049615,2.42671168590668e-05,0
57.1278939319252,57.5447399076982,48.5718341157912,8.27993349446418,2.67621058302381,-0.418342729819398,-1.83481333868211,-3.34157458738716,-4.86654266819482,-5.62503019559574,-6.44699965153335,-7.55555859518285,-8.07047820291315,-8.84928154925355,-9.41852234497998,-9.64837017487807,-10.0800446263168,-10.7710453325178,-10.9915303870971,-11.1045088610108,0.0473633829528867,8.99967331976188,0.120461763393178,2.43976068790221,2.85868542735316e-05,0
58.1512477253531,57.5270944325228,48.7428844351106,8.0309720899986,2.11412722874588,-1.7079478501025,-3.25427934374739,-4.98695701494821,-6.73814815300022,-7.619952774837,-8.37520417944839,-9.69820573515638,-9.69096436803489,-10.2856473396427,-11.6471094196491,-11.5164495266465,-12.1388061184027,-13.0279630984805,-13.0649341310248,-13.448925536153,0.0474525431672901,9.00260146448793,0.1136727744541,2.24156171433807,2.03346103467464e-05,0
57.6443724873078,57.3238686743385,47.8644183634564,7.60410556653487,2.33462872630285,-0.639994776155937,-2.35666014761404,-3.78437811057068,-5.19570796784522,-5.73730439865397,-6.42974889750265,-7.83762881611062,-8.25198872959271,-8.94759823716308,-9.70645845512301,-9.9095433551389,-10.4507019859523,-11.0541300768272,-11.0041313852068,-11.6202157987913,0.0473386170650696,8.99966070992987,0.118416136516316,2.40987938487463,2.7276866437594e-05,0
56.9885267782646,57.6897464713978,48.161970574773,7.93257146758827,2.04144981485356,-1.32545113975873,-2.87228920386805,-4.01170860406518,-6.18352994213115,-6.87085854260512,-7.77051099442652,-8.84091071349685,-9.25694509611553,-9.68758465476086,-10.8161085252117,-11.0604981195645,-11.6868017954696,-12.1961115963574,-11.9555212390966,-12.7678698177887,0.0474485592899516,9.00220662159279,0.118030673279134,2.32077752549353,2.29901081264193e-05,0
57.8635476936106,57.0067641291022,47.8460598771462,8.14067515754222,2.93929436516314,-0.591273191956327,-2.01933314176027,-3.53514327035012,-5.30745746946694,-6.044741770795,-7.03348141385773,-8.01408008902812,-8.26127899554279,-9.24237511907851,-9.89168481986543,-10.235315830163,-10.6687592756528,-11.2653296799512,-11.2382081836985,-11.7216053727267,0.047297944237618,9.00142354835551,0.130279397231077,2.39058791392343,2.67438930200482e-05,0
58.2615069742846,58.1756753342286,47.9837456725147,7.60421720424231,2.16112277278723,-1.66008549361818,-2.98982815929268,-4.60069279996051,-6.37147377601581,-7.20464849834124,-8.05702030686537,-9.06597649179297,-9.64750707136623,-9.79056909105559,-11.0197122762086,-11.3971106968668,-11.5354928455152,-12.4026753684264,-12.3029673709793,-12.7572521924493,0.0472438428994172,9.00045780001246,0.114547942759395,2.28659370159673,2.19401186317402e-05,0
58.191430409309,57.8207935941362,48.1133186424755,8.5381181771037,3.10396167655503,-0.209019218098447,-1.89262427186868,-3.50190957925784,-4.8367389858845,-5.83826054536898,-6.60730377321932,-7.61469548114402,-8.06445496680256,-8.62020810483358,-9.49007806317478,-9.63153197898512,-10.2120210034679,-10.8151607332475,-10.9991188120953,-11.3363104348015,0.0474319646420784,8.99935470018613,0.109925527842823,2.42117412779679,2.88345829719498e-05,0
57.8325335582527,57.828107315878,48.6376637733139,8.36464048734941,2.27405732846671,-0.998222509337249,-2.71097056418369,-4.06221038194069,-5.7203493795967,-6.50403210740932,-7.05177194953395,-8.6185241032523,-9.19111856408372,-9.61755357151107,-10.5211458356054,-10.4614951215648,-10.8550625302472,-11.8647850382712,-11.898167846131,-12.0697552428175,0.0475226448279749,9.00119111902808,0.109607384111828,2.32996767964895,2.41710426409738e-05,0
