fft_01,fft_02,fft_03,fft_04,fft_05,fft_06,fft_07,fft_08,fft_09,fft_10,fft_11,fft_12,fft_13,fft_14,fft_15,fft_16,fft_17,fft_18,fft_19,fft_20,fft_21,fft_22,fft_23,fft_24,fft_25,fft_26,fft_27,fft_28,fft_29,fft_30,fft_31,fft_32,fft_33,fft_34,fft_35,fft_36,fft_37,fft_38,fft_39,fft_40,label
56.9441331363037,57.8289385738699,57.5930227993267,57.5116654722602,50.1571663308662,13.5100801650575,8.55447897426815,4.54767956549386,1.69454160330362,1.14498532966844,-0.332761701215553,-1.95404202177144,-2.59411364253778,-3.02233965401987,-4.39097983151498,-4.83043592263388,-5.20884666440995,-5.86249141511093,-6.62455286639218,-6.89988839837634,-7.03539564797589,-7.9421300634271,-8.19054026598198,-8.6472862469907,-8.96958576205108,-9.05557257880125,-9.32188972662111,-9.74881436849561,-10.1865733803814,-10.1005247599703,-10.5502538977674,-10.9711828266953,-11.0886226208576,-11.0183288813556,-11.3792623005198,-11.7482444873041,-11.72346690126,-11.9103250255553,-12.2892251528991,-12.0703540565245,0
58.5195850952256,58.1035302269503,57.200312042118,57.7413131752018,50.0810815286215,14.28952937378,8.80418673814371,5.03196681153816,2.13767368582814,1.41838306571535,-0.12213588777809,-1.6682908851048,-2.15679312043847,-2.99996883431731,-4.07082976248027,-4.24019248183841,-4.78021062453525,-5.72282290204695,-6.36264470186874,-6.650042332659,-6.83579293523784,-7.74189065638542,-7.86701598441351,-8.14878744921873,-8.82505250269166,-9.15667443075812,-8.96394829371234,-9.52155967395368,-10.0316992236676,-9.84171226081495,-10.0972993222658,-10.6607967354557,-10.7772022912202,-10.8650597524671,-11.2590811600714,-11.6037296075851,-11.6331848734629,-11.5102955820768,-12.1073880647555,-12.2197554491154,0
57.7207233031714,57.8361731039425,57.2569164557498,57.2363153421913,50.5803451815181,13.6393298419334,8.36491333029595,4.7948171068794,1.95429488731611,1.21352312827732,-0.406390047377298,-2.10795991146751,-2.77451840842555,-3.43591098803928,-4.56900312254834,-5.15104441673198,-5.4141437494054,-6.56436614166021,-7.10082974814665,-6.93641047818006,-7.95799572722294,-8.57025834365287,-8.6782798239459,-8.85515627364692,-9.73210581988218,-9.83823636388638,-9.91205528156049,-10.2843892990451,-10.9060003323975,-10.9348611374814,-11.0225229923838,-11.6200174638568,-11.6064834945696,-11.6124492561435,-12.3284344967021,-12.5596202608437,-12.2584211944533,-12.3482881289881,-13.057737780202,-12.8072154431809,0
58.3568679937701,57.3320841216726,57.7482916657984,57.0414264637174,50.6491339578154,12.8271824547075,8.31584011702626,4.74839871240946,2.46873759324856,1.96106402016271,0.58426465230349,-0.717044452432815,-1.29497357110706,-1.77999205024768,-2.89944517224139,-3.33896820934528,-3.5882200136659,-4.53446015383876,-5.02372442316411,-5.24708418085922,-5.73359614880671,-6.34296653656004,-6.71499235143139,-6.83570247821948,-7.38747769050109,-7.74043023122134,-7.59645757454145,-8.06809567269923,-8.55887866043523,-8.45457166707271,-8.7307208398524,-9.2901910503768,-9.42799684987404,-9.36119619823767,-9.82138270607622,-10.0000392456045,-10.0846673424662,-10.1394411256195,-10.5963105842262,-10.6629151564627,0
57.8081770907531,57.6713534288004,57.3561528942903,57.5721670970461,50.3424129578306,13.5821347068781,8.30296109207575,4.04814527266593,1.56857226408985,0.681762916664619,-0.354237744705395,-2.12771772580333,-2.42527738277558,-3.28455618312145,-4.47571428770503,-4.80352985766906,-4.92090526798571,-6.1141889209153,-6.75204946806157,-6.96044977493307,-7.44255183650279,-8.11617151042104,-8.62481255277922,-8.38361910855512,-9.09310182799581,-9.27493238781053,-9.60439709712501,-9.98176989415332,-10.3953350804145,-10.492834570546,-10.5342065091586,-11.1370506434259,-11.3664401384296,-11.4673615091325,-11.6915583755596,-11.8658611696612,-11.7312009616909,-11.997961201362,-12.4801092546773,-12.3259393973741,0
58.1118501182805,57.3632052215027,57.7948082463211,57.2366094366255,50.645562220423,13.7892820169016,7.87875726173744,4.96855987684128,2.13372028239553,1.33931506073396,-0.144381550446631,-1.67438068104925,-2.16803686270675,-2.85586360094562,-4.03393037934558,-4.62946159405095,-4.87703356748852,-5.78807295987859,-6.43154570044805,-6.65015651912912,-7.30164427923804,-7.81975970851784,-7.91565642778466,-8.13174870458747,-8.94670142279309,-9.3322158922119,-8.91168650327043,-9.80048737795164,-10.1470890257692,-10.1988071941152,-10.2302319889795,-10.9058402050189,-11.0565557546706,-10.73865117382,-11.3083717091215,-11.7218170216927,-11.5520823556902,-11.6886671483393,-12.2392609037352,-12.0888361863247,0
57.4295423669826,57.730211918882,57.5364553326271,56.9312324004785,49.9095862625349,13.7689618309433,8.44757812602952,4.49562434675389,1.625051162254,0.763102125423237,-0.627752891920335,-2.28464934711103,-2.74206729339587,-3.5419691221495,-4.70285703678357,-5.12591578345374,-5.38398235107105,-6.37788330300579,-7.08435685144967,-6.99606966316504,-7.46674240307312,-8.41263843817113,-8.46236830735015,-8.8658221659151,-9.43595842439653,-9.84446687836734,-9.75427522426681,-10.0662601389991,-10.7417998755097,-10.7741061559645,-10.8254863595717,-11.5151804514303,-11.3661995021164,-11.5205755499705,-11.9486958737897,-12.2011465351831,-11.8573953018973,-12.2756496031829,-12.8262431526817,-12.7645444006534,0
57.3188589201667,57.4688738861885,57.5654128492197,57.4799552826226,51.0570233436811,14.2249635570321,7.72678062111322,4.38560643321346,1.38471413427673,0.283888492035797,-1.00927147464314,-2.38365853782761,-2.82470294079469,-3.58774615501171,-4.679215031716,-5.15259779493549,-5.45314080750758,-6.38747728579774,-7.08524160281619,-7.2351472559426,-7.40788981974075,-8.46177432513272,-8.48905314178681,-8.34383458888369,-9.41005422326912,-9.89420762959052,-9.64560405994738,-10.1864938209781,-10.7681407017943,-10.6783415106873,-10.8381279393128,-11.4831591881962,-11.4275424998588,-11.2360249756775,-11.8878968161866,-12.3685992747984,-12.3089578676888,-12.5526501556237,-12.8505669503632,-12.7685096462068,0
57.9532772551403,58.4015377307988,57.0269857037383,57.8696200961832,49.6583336432754,13.7235338050805,8.51609738344805,4.56417617573336,2.21146017372853,0.977863924115353,-0.0096013941341264,-1.41675316574594,-1.64684332598906,-2.58695323910419,-3.79159079115875,-4.24956071834457,-4.90921558620343,-5.47778722125123,-6.03490607983262,-5.85677824430165,-6.76868979180691,-7.44076306300873,-7.70336923454484,-7.70611921262682,-8.56042598292198,-8.84911986296893,-8.44936996087144,-9.36501901658635,-9.70317920514893,-9.58482610503522,-9.91156957646476,-10.4348782201123,-10.5448920000699,-10.6375670567079,-10.8777991971209,-11.3243492935463,-11.1269802517982,-11.1728918929275,-11.8189322679036,-11.4168862102802,0
57.8147961793205,57.141704743536,57.6607065707308,57.2445096801066,50.4466341605151,13.1819834125008,7.9728767649345,4.5915144328676,1.88794727590308,1.24295501115353,-0.551180773921899,-1.96060417870842,-2.35196231120862,-3.06021412566157,-4.34108095878128,-4.81655855352242,-5.16907460629839,-5.99975052586137,-6.61995869426674,-6.79155892715575,-7.23111842512756,-8.04518677652696,-8.35088914923667,-8.30559793043293,-9.0664063181505,-9.290650066196,-9.24729302725406,-9.99905795832109,-10.3382656413318,-10.1700467454737,-10.3628981194414,-11.0861736700326,-11.0978446329985,-10.9643661812683,-11.5116308607363,-11.9272540997776,-11.5627799909321,-11.9368241151696,-12.4667510428615,-12.5139896515357,0
56.8453718190041,57.7829145421483,58.2602495585669,57.3865385007272,49.5805180654652,14.1232014512944,9.08164297683354,5.01129793868203,2.42975153769621,1.11255396002718,-0.183209191947274,-1.64608155865069,-2.20064999574632,-3.10483789222951,-4.16366843047395,-4.68502800587904,-5.08022528379327,-5.70937197533606,-6.50779020909758,-6.53851375751968,-7.37913820885401,-8.00211725220678,-8.12979855251411,-8.40421093415838,-9.02374312379013,-9.46844090500429,-9.43531924484737,-9.81906290518102,-10.3632660727609,-10.2011677199714,-10.1242046465751,-11.0828014788942,-11.1963452617856,-11.1060079717978,-11.7415479763448,-11.9308046119886,-11.5962810632803,-12.2210070918946,-12.4863109831539,-12.439557471481,0
57.2840399958737,57.6068526728587,57.2835181848219,57.7872068671657,50.5441756040441,13.2106338390711,9.18011865277049,5.41472056182607,2.40049856785379,1.82739704350146,0.183056889298684,-1.43475686621539,-1.84052882974327,-2.57327296308347,-3.78032518687806,-4.3105946694191,-4.72827140395064,-5.62094586869583,-6.1992315783955,-6.48831182499786,-6.77863147716419,-7.5835540593918,-7.73538376152798,-7.82575868034406,-8.57641439631394,-8.84066060637141,-8.84774395237623,-9.44571867931806,-9.88178853379403,-10.0770045377513,-10.2474264016514,-10.6652749303672,-10.6524539553693,-10.9389003566463,-11.056196761615,-11.4042801823517,-11.486460330754,-11.4483361367506,-12.0062516561592,-11.8255765097062,0
57.6850802349836,57.7181669713445,58.1202507923347,57.6380790234182,50.0877926268203,13.9027244308465,8.79254441164389,4.7162605905547,2.30299603951797,1.42745179341449,0.524099424780987,-1.43992198368805,-2.07019153073386,-2.53588703388212,-3.77630238906597,-4.51931722696608,-4.75922295563815,-5.45892531260986,-6.18412881362277,-6.01974127504057,-6.59421202025959,-7.5703130543914,-7.58929980626813,-7.92092471637312,-8.76008565818955,-8.87975444933021,-8.9986976570137,-9.48841741713109,-9.83481210166468,-10.0056525742325,-9.78179567103284,-10.5952356986619,-10.7548116287108,-10.5387083100592,-11.3182601477647,-11.4194696229698,-11.3742744215306,-11.4739728972102,-11.966230641284,-11.7441014280571,0
56.9822117776618,57.1377646864396,57.6438422607712,57.4061189406383,50.2699642790079,13.7547379326719,8.40251679670338,4.78296153743913,1.89101384670132,1.37738248243312,-0.0416794308461748,-1.93170719334763,-2.32478222189012,-2.98961552109947,-4.37489634992491,-4.94984150152181,-5.08417057805735,-6.1031144748801,-6.84797871280027,-6.72352074036192,-7.46973655476812,-8.18560272187149,-8.32163622837292,-8.09602381143425,-9.31070195633547,-9.57913654812381,-9.63378673498351,-10.0865466966977,-10.4666151377801,-10.268817760185,-11.0565246740681,-11.2109070212018,-11.3551729519893,-11.1939538126657,-11.8778966815632,-12.0282631632573,-11.8521083065508,-11.9313409719628,-12.5949791331315,-12.5547833091342,0
57.250234669366,57.1479097203405,58.0321583226205,57.2462018175709,50.7270109643393,13.4328307823522,8.4277446879052,4.38214408945904,1.94150788918983,1.50670822711417,0.0999872916982618,-1.65508268751368,-2.00361311805121,-2.73692101564486,-3.89383417568799,-4.5564877771704,-4.76048344399327,-5.64218708708771,-6.12783524616891,-6.37831346287753,-6.9366561978697,-7.51441347757058,-7.69517462025351,-7.99057802083914,-8.47545537361278,-8.89203710695744,-9.06707035912166,-9.2869007769761,-9.77038669015554,-9.83707057385329,-9.92236797068667,-10.4963574087019,-10.6509373541932,-10.4234013746526,-11.099957278748,-11.2377304423059,-11.1291146421205,-11.5959024038922,-11.8680728029736,-11.7231173711778,0
57.4686724266463,57.5114385559694,57.557223716978,56.9214951739543,50.462061127253,13.5539478588011,8.83359509045061,4.99613050524052,2.06727042144308,1.50388407997395,-0.427659784893683,-1.87599988984099,-2.1609261358248,-3.18375000526399,-4.33219359039585,-4.89513554602911,-5.13752766312965,-6.18086847498884,-6.83461001357819,-6.67726673439868,-7.32153354918627,-8.23531764341165,-8.29700871689659,-8.58360374672355,-9.25440609563341,-9.59446186114799,-9.09502451852141,-9.97217073329782,-10.5898721386348,-10.0348408974289,-10.7825385166761,-11.3278076827381,-11.2893918438239,-11.3497925509698,-12.0117086730032,-12.0933599778796,-11.9542087673088,-12.3318611853223,-12.7004167998734,-12.7458559024517,0
57.8885308685462,57.6353934488412,57.1252589062254,57.325176020215,50.6304964886324,13.576765738569,8.71074244355945,5.2592736116376,2.26391245344489,1.43625657513802,-0.075350501261781,-1.68315629985649,-1.98518644015009,-2.92516056529934,-4.16235205548316,-4.72388017881318,-4.98487154888334,-6.10544321134926,-6.64476940889746,-6.84032755351818,-7.02846864952179,-8.07358719907664,-8.05385087813897,-8.08759846803144,-9.04151972343849,-9.29002637702967,-9.14851907587442,-9.90740499489046,-10.4616197037796,-10.3833992021602,-10.5378644883441,-11.1325763087139,-11.3059684261601,-11.2364122590509,-11.5795542706611,-11.9667182152732,-12.0523369808705,-12.0452465356213,-12.5374654242113,-12.4008317275347,0
57.5063300508077,58.0587268372728,57.8189774730358,57.6216558300574,51.075426932366,14.497985405981,8.38337457390453,4.42663607021497,1.40286075254345,0.385047304293604,-0.823451863881652,-2.59001403080707,-2.91921880943744,-3.74055356473496,-4.9190188674597,-5.50074521033719,-5.74807669779118,-6.80510670823726,-7.35964852425894,-7.03409114709516,-7.91682518574574,-8.81043157626149,-8.90060101949258,-9.16478657598828,-9.91970445975486,-10.1690673575892,-9.81203415160128,-10.6692238418676,-11.08355997525,-10.9706587299082,-11.2118259014089,-11.8922319422533,-11.760126124275,-11.8637487033293,-12.4659860581191,-12.7987962257195,-12.3491800396913,-12.7045279476662,-13.2793198776038,-13.0446341458081,0
56.9695207025828,57.8893319719222,57.6967399460967,57.6010063852274,50.0632432645416,13.2042588612394,8.24068536226103,4.21837065503439,1.39410930116186,1.11798597788945,-0.80050136039823,-2.44734198474114,-2.95017231353576,-3.43927864801145,-4.87371566606185,-5.28573740121301,-5.33557451406484,-6.44793562637502,-7.19698142061178,-7.60531950518515,-7.5258293707087,-8.53787555766295,-8.65339423685745,-8.75684585088744,-9.53799837467741,-10.0134651403573,-9.99693411236124,-10.5239403424792,-10.8584768694626,-10.8735447766535,-10.8197798457442,-11.6348111579947,-11.7129139830353,-11.626508514511,-12.1087863735602,-12.3506767908786,-12.2733508691355,-12.539233739538,-12.9576928908584,-12.8596682886009,0
57.3325269343798,57.7113013662733,57.5587133305489,57.6734018098563,50.1772732042775,13.4040926998896,8.83083960387507,4.58118900309855,1.88141983972845,1.33502260552211,-0.293126243014799,-2.12959232314986,-2.73945728565485,-3.30973487676724,-4.56060270269323,-5.19459574489177,-5.77205191449839,-6.43654372605257,-6.94754078750617,-6.77463523584361,-7.65445382944233,-8.48469765265489,-8.52606047948733,-8.77225939176128,-9.5519319832112,-9.75135942592747,-9.63773019319832,-10.172027486887,-10.8157536269161,-10.7069432317542,-10.8520977929728,-11.5081446972582,-11.4866551836896,-11.4752857238107,-12.1621594445999,-12.3624527363978,-12.2127620800234,-12.3796973278889,-12.9559103459246,-12.7322477946299,0
57.3190324387272,57.4233867428255,58.0285955729206,57.1323187083601,49.898847859871,14.0424235422711,8.48346577915193,4.53327882547157,1.56454464626298,0.632602048409927,-0.746099911607967,-2.64728196971376,-2.99732094342626,-4.0970728956463,-5.23540534299196,-5.78463362635646,-5.73835743008791,-7.00417009855417,-7.72377769784071,-8.15114517428695,-8.24898007550819,-9.20014559656058,-9.10238090835826,-9.53847875634844,-10.3811568497416,-10.5965356658688,-10.3297985321017,-11.0957334853155,-11.5766012914131,-11.4986640598229,-11.7836556546073,-12.3905043006459,-12.2981387213572,-12.3311623153333,-12.8670406302812,-13.174184329168,-13.1654638882208,-13.173744682963,-13.71655615093,-13.2243947663018,0
56.5721158410614,57.6833788748164,57.8041561035428,57.0230234931022,49.9488222549197,13.53610701507,8.76126413557389,4.65633406976248,1.80384810543605,0.886221469291649,-0.188892196170667,-2.15679795826624,-2.72222979005517,-3.49531092567067,-4.63649461744442,-5.18671756930066,-5.38914699360306,-6.29236890905946,-6.92472888764144,-7.08595064672656,-7.82502140368282,-8.34038810528108,-8.30342411465675,-8.78983187689767,-9.30180013732984,-9.47834505943302,-9.43351960429123,-10.1542888922115,-10.6165633741907,-10.7635970564254,-10.7536488725465,-11.365331343471,-11.4037647580957,-11.3069110618833,-11.9105043899739,-12.1388650580108,-11.8683617640046,-12.0823538605192,-12.7715867887395,-12.5345911619496,0
56.7179575479962,58.259700621906,57.8355693858777,57.4708938582268,50.3901223665417,13.1019865934341,7.94274771722157,4.47574993909472,1.81161576558891,1.36536589535382,-0.0242306402438415,-1.76296557577834,-2.18805916801917,-2.88000837778292,-3.90750626918577,-4.61196287651329,-4.60025753135998,-5.77251557330958,-6.33323660663685,-6.46021794012725,-6.91595865308471,-7.67675576969559,-7.8831127715798,-7.88165524469732,-8.62636028944685,-8.96097483284785,-8.85326056149824,-9.29729120666549,-9.8799762273443,-9.58881548653469,-10.4144377036385,-10.6296293908039,-10.6505579814203,-10.767181235655,-11.2018997867792,-11.5244263544955,-11.0883776172144,-11.3514865263027,-11.9701817034089,-11.9763670400794,0
58.3252735619363,57.2265447888032,57.6145283732176,57.1114084791096,50.8514546726577,14.4838815601567,8.32677688385094,5.3046267375255,2.49435830092877,1.86891939468518,0.24425502010641,-1.20112421485046,-1.76143647860274,-2.47050821668715,-3.60836085124391,-4.2049915579548,-4.40071939974357,-5.25707152367193,-5.86949722119094,-6.15810342647085,-6.49284456852954,-7.23924843044848,-7.3045634123961,-7.41387033827034,-8.14162910631163,-8.48630194069225,-8.44867127282492,-8.99458270933063,-9.561622948448,-9.51525609641043,-9.80028582370089,-10.2937302230639,-10.2954187811027,-10.2241009666596,-10.8136166447865,-11.0592574710547,-11.0571036415155,-11.3073105637015,-11.621873192581,-11.4212713196834,0
57.3645334998003,57.5064823593473,58.344420310603,57.1393059462761,49.728840208376,13.2724364732332,8.72389820562967,5.20696416270708,2.38001832096858,1.31104150020206,0.693184981877338,-1.24899931913589,-1.86766130087859,-2.3398375050079,-3.51239657358995,-3.93724758756961,-4.66916502531825,-5.31513880952461,-5.74913493269387,-6.02278576544421,-6.5995120351297,-7.22451337806797,-7.37754749166359,-7.66802489714804,-8.22969986261523,-8.31958378604079,-8.50833621673431,-8.91733615737058,-9.4959906763165,-9.42647867626127,-9.60923928968613,-10.2380381489429,-10.2642573132434,-10.3471077672457,-10.7676934592443,-10.9698119158367,-11.0135807933087,-11.2705476520453,-11.5570922035661,-11.4359135861662,0
56.4182707582877,57.4537699127467,57.9952731580904,57.4263217182518,50.5332523626493,14.3105565390791,8.95862152190474,4.81642615858164,1.94996284113059,0.842658688499441,-0.394153447774515,-2.41354922904695,-3.01016407499434,-3.52539056234811,-5.13480261427838,-5.83049500001782,-5.79679501519801,-6.86225488083611,-7.72649133387109,-7.70661599033358,-8.65710454032299,-9.24182244938163,-9.36236413287117,-9.54300913958964,-10.3100082136547,-10.6793673473911,-10.6341462049637,-11.1074536096958,-11.7070801947893,-11.4046114664967,-11.93250665502,-12.5019929119918,-12.495064853193,-12.6330754783866,-13.0444087883069,-13.2649210049153,-13.117114970992,-13.6048503874787,-13.8665458988871,-13.5059084165095,0
57.6698843464553,57.4869951028187,57.4686251516509,57.7334340701199,49.8142029892572,13.4853544319637,8.80196276741007,5.14786617026939,2.05104134454009,0.935862350928801,-0.108105533511,-1.89337170079159,-2.33415086448226,-2.96360742532038,-4.31155243143569,-5.08835631285615,-5.04800623500334,-6.05501191302121,-6.76752198414376,-6.49996869542398,-7.29956299356934,-8.1421726015578,-8.16353794598445,-8.35370179853801,-9.28343373955025,-9.4284705848406,-9.59452697911098,-10.0021346878218,-10.4432741470809,-10.662387099918,-10.4185549259752,-11.2167450839269,-11.175010310582,-11.1911860457161,-11.8011632351853,-12.0283871739157,-11.7635372684371,-12.2770543098975,-12.5759110382391,-12.6375413938139,0
