fft_0.042Hz,fft_0.292Hz,fft_0.542Hz,fft_0.792Hz,fft_1.042Hz,fft_1.375Hz,fft_1.625Hz,fft_1.875Hz,fft_2.125Hz,fft_2.375Hz,fft_2.625Hz,fft_2.875Hz,fft_3.125Hz,fft_3.375Hz,fft_3.625Hz,fft_3.958Hz,fft_4.208Hz,fft_4.458Hz,fft_4.708Hz,fft_4.958Hz,spectral_centroid_norm,spectral_entropy,spectral_skewness,spectral_kurtosis,spectral_flatness,label
57.2394159763337,57.1133375250386,45.2535291527844,7.83668680151901,2.44962035226847,-0.914495150072308,-3.16180285885781,-4.27877810445844,-5.49605886916611,-6.60423253587115,-7.28480761722052,-8.2591219770334,-8.9031232885558,-9.63305409981544,-10.0115764533857,-10.7446390070086,-11.0734734598922,-11.6136583879512,-11.6500021009209,-12.3402244423322,0.0474927732477688,9.00328965626669,0.107654602941401,2.32169117646393,2.47388038925624e-05,0
57.8255516574539,57.4340326537912,45.760980019329,7.76125935223489,2.38762140311778,-1.15659560185993,-3.19813359161193,-4.05826410649477,-5.49566548821572,-6.55233925225454,-7.32718123432086,-8.16070880632995,-8.4241088603356,-9.65566196785028,-10.0697958703907,-10.7181213509662,-11.1281889078852,-11.6176022213451,-11.9496048030039,-12.3662155192539,0.047536263176997,9.00175254080783,0.102621674859744,2.33204693598119,2.43529732783607e-05,0
57.4927558321738,57.7182846592513,45.5540710181617,7.32055990677463,2.41596011740096,-0.88924413492872,-2.75737989150084,-3.8843229887508,-4.98531916079371,-6.23169726040119,-6.72935159997396,-7.780858726059,-8.00351605155332,-9.11338028763516,-9.47758143993314,-9.99327000774161,-10.6804726439156,-11.0015628013081,-11.1450466715475,-11.7403425846137,0.0475483833344156,9.00271910347507,0.106774972971855,2.38674826090965,2.68411290753472e-05,0
57.7567810499995,57.9501177854557,45.4176293959085,7.45024989769312,1.59780044124847,-2.09760534458137,-3.83149664113813,-4.99701007952845,-5.92447300022518,-7.23061550116801,-8.03694175629791,-8.87728549370483,-9.19332678135666,-10.335003534339,-10.7963591444947,-11.3021319124877,-11.4842239290112,-12.1881969341904,-12.6594275804026,-12.9628069590724,0.0474271634895481,8.9995956291241,0.110696696865145,2.28978252475396,2.1590896096774e-05,0
58.2543839407436,57.6362682629483,45.2050436144285,8.0123960616594,2.44767559240244,-0.911931665788232,-2.39446796849724,-3.72173017647265,-4.76856677715585,-5.91111991968282,-6.65120104049921,-7.67150707461822,-8.04798281681464,-8.93757847148456,-9.24384668974425,-10.2238787713864,-10.5635097050219,-10.8504580363513,-10.8827124260088,-11.5856898910916,0.047490638376386,9.00182585603771,0.115680620853206,2.41046147173493,2.74782167968792e-05,0
57.9192860911906,57.4393151390553,45.7784249842683,7.46984946883845,3.06540280749239,-0.0597550680527422,-2.00823565370056,-3.05089568945865,-4.23058750577097,-5.48137549787345,-6.0045948029832,-6.93882061285754,-7.48511044798479,-8.54460344353797,-8.50486103462888,-9.21053802718518,-9.93563618997351,-10.3248770576835,-10.3703282175965,-10.8913102919145,0.0475514287868915,9.00129997594714,0.116897459445564,2.48416469351993,3.10739321654114e-05,0
57.428117526214,57.0752996681906,44.8837356258545,8.09676173619762,2.37155806346093,-1.3222321876203,-3.14408851403979,-4.3524314490118,-5.38269880516492,-6.74460948621085,-7.43391765509639,-8.60310272232196,-9.03691392551,-9.96309299062766,-10.1050084268989,-10.857124154368,-10.9581316926566,-11.7736905817939,-11.9017162876886,-12.6825750285167,0.0473184246108903,9.00056330754634,0.115717043092251,2.31863474151376,2.36488441561179e-05,0
57.6507834053107,57.7214653982344,45.3202807333438,7.57479694763058,1.79841877096057,-1.07444955381883,-3.40145550944706,-4.30594369969089,-5.49388494548335,-6.52905078939211,-7.71624528726233,-8.59258668608513,-9.04114645324193,-9.83563178378473,-10.1224444700827,-10.7089171704742,-11.0823265933566,-11.6901387052979,-11.6217579601097,-12.4539374540133,0.0475690917017833,9.0023553271758,0.116274161607962,2.35466698028871,2.37392779177265e-05,0
56.848969798887,57.2698105204784,44.9916328702277,8.71057903630359,2.82015060771993,-0.387480994725285,-2.22534694190876,-3.26671758726482,-4.75604878706798,-5.69840745737652,-6.26612829105818,-7.15988799910524,-7.58156813960033,-8.68015047434179,-8.61545741826272,-9.72185066658325,-10.1126575046597,-10.5305754020105,-10.62734808229,-11.2966970960144,0.0477795138813217,9.00374622062079,0.106460661540473,2.44571087671024,2.96917888980494e-05,0
57.8473188178733,58.18505515333,45.7345859426732,8.64617883924668,2.32355743698105,-0.310395227852734,-2.41691549508982,-3.56950027321187,-4.96667773471137,-5.66618887217703,-6.61670793802971,-7.44272003950804,-7.92099990123052,-8.77357807765438,-8.67397489987503,-9.86867404289527,-10.1683961691278,-10.6696324180251,-10.7475894816379,-11.3560260195125,0.0474524628629509,9.00097126857774,0.108196692265028,2.4141582230135,2.88624481836794e-05,0
57.7226957728324,58.2824472737838,45.4691616744505,7.94344937616513,2.59722998775596,-0.718914845348111,-2.66356639651503,-3.75982781211769,-5.02768606194109,-6.13387290752389,-6.86116376271219,-7.87055277684601,-8.5057322389728,-9.17958372142912,-9.42929724859477,-10.4050439983291,-10.4629477708655,-11.0043978597378,-11.1549275803788,-11.6961846511211,0.0472197671259298,9.00014325047136,0.125694981493367,2.40198684352386,2.67192310622235e-05,0
58.1064713868887,57.5043682403689,45.7277030333534,7.3284917447717,2.30323428136694,-0.246712159724365,-2.16906410559578,-3.666950486423,-4.55158795457525,-5.81759114604122,-6.57107117474963,-7.4314554825127,-7.56154332730512,-8.65923632302671,-8.93568088368731,-9.67391172605046,-9.88177075526192,-10.3737889099784,-10.6567223760545,-11.2173649530633,0.0474549923585527,9.00107429505239,0.115879228618863,2.43609965341538,2.89847961658642e-05,0
57.1325911717686,58.2298490311868,45.4707673500814,7.285831517961,1.29225764524717,-1.49707554487888,-4.027970234215,-4.96083264734044,-6.22347249653844,-7.24819884320285,-7.94970004034522,-9.15137004357852,-9.38957516973102,-10.4082200270468,-10.591307229028,-11.4664015491302,-12.0276563676245,-12.3655443080254,-12.8854685023478,-13.0518269874094,0.0473809700870589,9.00137474911783,0.115157249002832,2.28784951384464,2.12881492414904e-05,0
57.9373281056643,58.0531222153771,45.379406772885,8.08724619117839,2.30775219940803,-0.854986756633591,-2.85063624260283,-4.53599715701903,-5.14861655464978,-6.32099156017705,-7.25200702493307,-8.15687486318969,-8.40019454684729,-9.5238719604244,-9.77616729443213,-10.6903872056756,-10.890777630747,-11.5627972300657,-11.6770579310917,-11.9957222618805,0.047546516132186,9.00285221688863,0.112243460214316,2.36083004474476,2.55152793888066e-05,0
57.2654521331359,57.583518458375,45.777371237841,7.69023362370601,2.21248928409454,-0.921142041941963,-3.33333564672798,-4.60309086189021,-5.89247925124336,-7.18366289287039,-7.55872259798148,-8.5059677408247,-9.06881805345943,-10.029505848005,-10.0192914088821,-11.1748559407901,-11.5184600091764,-11.8778140982936,-11.7318892740527,-12.5965738674497,0.0473850393753008,9.00032545854307,0.109379689950574,2.30555947429815,2.33620714124338e-05,0
58.5785002798804,57.3621112359252,45.7876745228335,7.46120398638503,1.83086401509481,-1.25645609966218,-3.43492311496741,-4.71945165192947,-6.17272675279432,-7.24717235145865,-7.9164959308771,-9.04044274835671,-9.09116365288742,-10.5795606918213,-10.2182209905765,-11.2241757911645,-11.626344083569,-12.1666798447225,-12.5388258935665,-12.8246533403463,0.0475138095622046,9.00316073696504,0.11304269673997,2.28860140221733,2.2102787281398e-05,0
57.3933165528402,58.0827351786542,45.0290613781745,8.28079421508916,2.20630588070321,-1.02963382307626,-3.16838226541896,-4.53832792475751,-5.55766171670828,-6.86645406289151,-7.17722218009846,-8.37583706845949,-8.79383475073329,-9.73262988798974,-10.171067292166,-10.7863825899359,-11.5398778146178,-11.6270182151964,-11.9645876970107,-12.5165284602498,0.0474659318611001,9.00141605979151,0.109527107942376,2.33324834861006,2.4293285930829e-05,0
57.6121493091768,58.1751848015533,46.2925545707749,8.09236546229046,2.57221640559744,-0.305785887249919,-2.58992668172489,-3.77018217823351,-5.14458221429938,-6.06106094830965,-6.93428373430141,-7.91501227853654,-8.47205003490337,-9.24670954792264,-9.61228511018859,-10.268669047065,-10.8363055195569,-11.149565805646,-11.3134379788402,-11.80353820954,0.0474818863601282,9.00102859417883,0.119213987623599,2.39143944687028,2.6749794713514e-05,0
58.3296362450831,57.1321509521078,45.5572095931681,7.25952088579428,1.71575359101327,-1.01234656046203,-3.5433294720576,-4.55594421437132,-5.55084117795236,-6.90417550577467,-7.72703939739738,-8.4341638473046,-9.06795276927386,-9.82893776809309,-10.2020777434473,-10.9591345121988,-11.0957735576536,-11.6677329234433,-11.73496681435,-12.3401349676455,0.0475241537117992,8.99905387330422,0.106198352031028,2.34024766544077,2.35619462155003e-05,0
57.7273086521355,57.3504662119881,45.5250721766973,8.35375405578028,2.94322212619688,-0.382670969152143,-2.40898805624589,-3.64586058790431,-4.64646399136731,-5.58687228672777,-6.43845065999044,-7.33374218062723,-7.83311356374642,-8.67304185784868,-9.13006083724394,-10.0149335790293,-10.0846862815995,-10.5506301721394,-10.9607352318096,-11.1800860054457,0.0474674777635274,9.00061774527753,0.115066688154752,2.4450013914057,2.8997972097957e-05,0
57.2659402089443,56.604258519283,45.7267728870975,7.50119785358881,2.16832197594394,-0.582452408031167,-3.21041532661701,-4.44789445563727,-5.80603121123501,-6.64778643401539,-7.38414438730635,-8.35080783235771,-8.81903081506937,-9.8463203294297,-9.86035999217455,-10.6859688162439,-10.8410056475649,-11.5976327398148,-11.8898107476913,-12.3901353274855,0.047447089733263,9.00152619562144,0.110539160719181,2.31484223899704,2.42504359068167e-05,0
57.5678422987129,57.5072972920332,44.8835047632032,8.2233495440231,1.58702873300083,-1.57990912783491,-3.96223155162755,-5.44474059140189,-6.43086274320978,-7.77411080368237,-8.48830518508557,-9.68604296858324,-9.61730602775983,-10.988321355394,-10.9374105804883,-12.1789130270081,-12.1539677152441,-12.9886356090469,-12.8539849426066,-13.619069544636,0.047395328346438,9.0003255623328,0.110625819379561,2.25212742311359,1.99641945009641e-05,0
58.0771893738038,57.9152290826671,45.5566833400117,8.23719485909253,2.45050332852203,-0.759885623507807,-1.95425455329762,-3.41180705139623,-4.3721667438895,-5.55850750206482,-6.42916039822262,-7.23637154458503,-7.60224885217333,-8.47041232188013,-8.60602668151289,-9.86808000175828,-10.0800756250449,-10.2753196800105,-10.5068713503804,-11.145152456228,0.0476191523913355,9.0026665618274,0.109541846440999,2.44856072407955,2.96057460264167e-05,0
57.3889282805922,58.4302336224276,45.8659465628148,7.26639726332706,1.95796783986801,-0.593738295096477,-3.27267354330864,-4.39660276813958,-5.44372794928928,-6.73135046597577,-7.26781309857136,-8.33474495643079,-8.70515583792009,-9.53475055161936,-9.84987538683892,-10.7997920919498,-11.079522853135,-11.4837651775333,-12.0312077930369,-12.2220826419178,0.0475296415008788,9.00067574263685,0.108289175312676,2.34760048615435,2.4532741849881e-05,0
57.7267707847737,57.3778060434636,45.9336551137936,7.87711348804862,2.15272999026581,-0.996368323363668,-3.28078969092125,-4.35352001525781,-5.54772277922456,-6.34773623504084,-7.12437764033104,-8.4556186478992,-8.94566360554782,-9.81880489272501,-9.97446261474881,-10.9089059836781,-11.1309326045127,-11.7005804342392,-11.7066760215521,-12.5084696212572,0.0474550356570869,9.00057596783466,0.112683249886281,2.34252153599082,2.41271022518971e-05,0
57.1308868536683,57.0894255839135,45.4830206235906,7.73592871280687,2.74771182427304,-0.55101825405137,-2.66963466414154,-3.832597722603,-5.21932626582454,-6.33941376446871,-6.85023287400097,-8.0580689891875,-8.42443051213663,-9.36659062319329,-9.76204377186438,-10.4937354936077,-10.7048188165565,-11.2993553164232,-11.1951580157824,-11.9846442668861,0.0474070477577715,9.00195420845569,0.112794843602813,2.36734873355387,2.61200846904351e-05,0
57.8170072322573,58.0477583940334,45.5626021986018,8.47545791950631,2.91721428969982,-0.2266946107792,-2.22905308809058,-3.39283316347434,-5.01902627964249,-5.98009629197112,-6.44731577696227,-7.40588804331762,-7.66718405502756,-8.92620554176142,-9.28934911121305,-9.93462989570203,-10.1245075233221,-10.7782053460128,-10.6802506523775,-11.5931833828837,0.0476612586095242,9.00540399244916,0.112111447619453,2.42223564423586,2.86263566766865e-05,0
57.8471114058927,57.3965434624867,45.6945756702837,8.10773201303407,2.28066794000086,-0.573364434149048,-2.91604735764373,-4.2914920690903,-5.44363083157253,-6.70821325712425,-6.98440202881382,-8.13265121892965,-8.58229169955298,-9.68573698230638,-9.70700364590673,-10.7666810725368,-11.1949998323019,-11.3046745804943,-11.4903869723153,-12.3082732138479,0.0474915244686279,9.00074032141661,0.111876333841305,2.3547257234632,2.50921748917559e-05,0
57.8204003370351,57.7644500408547,45.4225215490662,7.85387499517607,2.70154174253383,-0.416804212301846,-2.54385551360776,-3.82025026996356,-4.73883214071759,-5.79435656782856,-6.6054867662246,-7.63246328840979,-7.93726194493526,-8.93087935632456,-9.26552825842953,-9.82297066199415,-10.3197060734446,-10.8686877018674,-11.0009390747755,-11.6027200017923,0.04752884061448,9.00032561515421,0.110857370637539,2.42393148341457,2.80504017706794e-05,0
57.7841304401171,58.3364001319087,45.003697095405,8.00246113402283,1.55651407827382,-1.03921911168699,-3.3234213710336,-4.51001994940724,-5.55718846614789,-6.57102809704973,-7.62684201042275,-8.48146226719349,-8.81825165071144,-9.69148397281201,-9.79550715622121,-10.5895057083039,-10.9034264554531,-11.7072864817429,-11.8362681585333,-12.2759452493685,0.0473458004507751,8.99946258707517,0.112669808087554,2.34655404396111,2.41932417220871e-05,0
58.0751748378772,57.6581262182097,45.5793898340226,7.71793041037424,2.11534310819932,-0.122328293753558,-2.41572310690941,-3.53788848814352,-4.62380154225655,-5.61510421314122,-6.52108531342442,-7.28420328774567,-7.64741728307358,-8.38627507344774,-8.63292362214272,-9.62453121189883,-10.1195267639372,-10.4274152311934,-10.7920375064437,-11.1526107734696,0.0474881651182838,9.00163154168606,0.116179070830026,2.46200866666941,2.92680408213493e-05,0
57.9448147987482,57.7816723139742,45.6281909471734,8.28888222167261,2.77379468056566,-0.386212803278378,-2.20690543174685,-3.80044420114341,-5.08741649706167,-5.93521949231407,-6.61369068392794,-7.47830961665085,-7.8858335688417,-8.90767493414409,-8.89329297893646,-9.87045912575255,-10.2819418023347,-10.8545509458136,-11.05698967669,-11.3452990975038,0.0474530311592544,9.00071434287858,0.110512855178553,2.40960789109539,2.85924827410326e-05,0
57.6249611016972,57.7225534603299,46.0578087373729,7.23706996656396,1.63861505507159,-1.18007422976624,-3.79435900495582,-4.80689762754558,-5.871599967998,-6.98574552501444,-8.00588558219876,-8.91787092814507,-9.43577652195764,-10.3127526022867,-10.6336012493286,-11.4488560386117,-11.6483316001314,-12.1830738490843,-12.329476806097,-13.0814352685151,0.0474006846679539,9.0016736398097,0.116458067940055,2.29080486344416,2.19897209954152e-05,0
57.5502017575871,57.2978053585249,45.7349779730386,7.9667698576654,2.82010981066915,0.0200006029216597,-1.83500825763669,-3.03422628459094,-4.29727812715982,-5.33318136719332,-6.04082416049673,-6.94933959561633,-7.37049634350694,-8.25740572803219,-8.36833387771445,-9.21002810097355,-9.54268889703586,-10.1103416940299,-10.6361810216827,-10.8380534352247,0.0472761586563019,8.99975472566828,0.119726245214642,2.49336751802152,3.16244103586821e-05,0
58.0312537653082,58.1786346228252,46.2451067041625,8.6463827478946,3.13394230504946,-0.219209471063372,-2.16705376673418,-3.74626514606803,-4.77396706786147,-5.72679713697118,-6.46293343300179,-7.37340208010728,-8.18323976957492,-8.71805904759224,-9.3303628248459,-9.88244165747081,-10.068187040597,-10.8839580342506,-10.8084461940099,-11.2471471501306,0.047386523984375,9.00154278590109,0.121400259989731,2.43786195657405,2.9211940837502e-05,0
57.5327234722757,57.2009511185994,45.9001357156893,8.03337562789263,2.43686885554361,-0.968681254541181,-3.26959551426477,-4.23898703912929,-5.47317124866129,-6.95503986236807,-7.65792939837373,-8.74968995011811,-8.75881886616151,-10.0290628013687,-10.1610635819205,-10.9108980589311,-11.3766751600422,-11.9568256367599,-12.1057416167142,-12.517502103951,0.0475883898204231,9.00358932151245,0.102964676965347,2.30428913321515,2.36528813518952e-05,0
57.4356615776989,57.7421553452271,45.6688274983286,8.41999576109949,2.24702152921236,-0.807877980380597,-2.8068921047123,-3.98074201227104,-4.96706685698162,-6.1603602384584,-6.82892701967445,-7.86322347583576,-8.30013282075816,-9.13718466099739,-9.73576594378511,-10.2281908573075,-10.6770994849916,-10.9882090110854,-11.3622468430876,-11.8067141997365,0.0474996236029577,9.00331315781088,0.117516515225427,2.38977702897584,2.64316616627934e-05,0
56.8717119960564,57.9787404882631,45.9465347721644,7.43781865200647,1.69646325463857,-1.00427707223471,-3.57489018565029,-4.56787505415187,-6.01505655014208,-7.11147609660377,-7.94951209052176,-8.95567641427922,-9.3820548435232,-10.2750162319022,-10.487190779382,-11.4393086284933,-11.6211613605386,-12.1821101825822,-12.0847757677198,-12.9370873592652,0.0474496891273331,9.00098097625399,0.109864568820937,2.29624800749357,2.22224684673837e-05,0
57.6648460514319,57.6166544998636,45.3065831458873,8.06854528177802,2.24813378497861,-0.581816802328338,-2.33565127465124,-3.73837956906907,-4.8238204765978,-5.88433904148766,-6.47015705422564,-7.63499485056843,-7.90380188505349,-8.78402385234965,-9.01578797173182,-9.75236438731054,-10.1652099316453,-10.6777348778168,-11.0153278018142,-11.3388079656178,0.0474553374770444,9.00118387723278,0.117540105463976,2.4336705863205,2.80962550733789e-05,0
