fft_01,fft_02,fft_03,fft_04,fft_05,fft_06,fft_07,fft_08,fft_09,fft_10,fft_11,fft_12,fft_13,fft_14,fft_15,fft_16,fft_17,fft_18,fft_19,fft_20,fft_21,fft_22,fft_23,fft_24,fft_25,fft_26,fft_27,fft_28,fft_29,fft_30,fft_31,fft_32,fft_33,fft_34,fft_35,fft_36,fft_37,fft_38,fft_39,fft_40,fft_41,fft_42,fft_43,fft_44,fft_45,fft_46,fft_47,fft_48,fft_49,fft_50,fft_51,fft_52,fft_53,fft_54,fft_55,fft_56,fft_57,fft_58,fft_59,fft_60,label
57.7924773681303,57.6946234941904,57.4112815477125,57.5770522828683,57.6888646704068,56.617887505786,50.4829468032403,31.6811123865457,12.5874049202029,7.84263932013462,5.19477648595459,2.86407686732535,1.71974125258423,0.981841783759017,0.317186841155824,-0.128910266250408,-1.08094463145336,-1.706926102422,-2.68440998507099,-3.40630423885259,-3.72724922440752,-4.1462180353852,-4.2579338823229,-4.48604505846546,-4.97425156174873,-5.8398391073378,-6.30109965667722,-6.79793518005265,-6.79848919399792,-6.96967123712697,-7.14608386663427,-7.65270132034664,-7.85814696957921,-8.35923969673623,-8.54137795816258,-8.61555060122497,-9.00251147568889,-9.03418347795593,-9.00869125714499,-9.54823836592688,-9.89778906908965,-10.0956201084951,-9.97329815508765,-9.93755731814933,-10.3042484811793,-10.4003102825709,-10.8989021542377,-11.0792654318169,-11.2090431356366,-11.0698174779093,-10.9256891902895,-11.3781018363172,-11.3727630409504,-11.9264713863009,-12.007051799664,-11.9815592221645,-11.8987474010483,-11.80013927963,-12.3834232721978,-12.558664843022,0
57.2286879286176,57.5337397197796,57.5263718868268,58.4914193806302,57.400629967826,56.8225269600971,51.1195072155998,32.0713479324721,11.945927715966,7.71511764038963,4.94883437730792,2.92639230209475,1.51506887645048,0.647372885180168,0.36142097968312,-0.441498701650392,-1.08310534318849,-2.04734695570005,-2.97771327840946,-3.70947300405419,-4.19292786507542,-4.25276594374048,-4.47130569040042,-4.84693824799794,-5.59424950509882,-6.26276836134687,-6.66015765285001,-7.05328275557051,-7.17752633285991,-7.50590367324797,-7.45095283309317,-7.89326819410643,-8.31996373396659,-8.72740559774569,-8.90832699927953,-8.81522886788802,-9.27880354130137,-8.91215997387295,-9.64151220516095,-9.8900245376795,-10.3120018781659,-10.5065750335942,-10.3377688085142,-10.0394004008158,-10.8185674550458,-10.7894070713188,-11.0582264834941,-11.5194959606027,-11.5309200888546,-11.6134235842997,-11.7296121205142,-11.3915562482761,-11.9652610989104,-12.211259178025,-12.4282132896626,-12.4159733529727,-12.5862013420101,-12.3471568410822,-12.4476163465997,-12.6105237349337,0
58.5857152280506,57.7213850591823,57.7146644478323,57.8224770961319,58.0590453503544,57.2179529913368,51.4716931980806,32.7483318301839,12.6595907400898,7.2876550833519,4.98587134727431,2.7265012831206,1.41428249751274,0.558149791731867,0.133087879828285,-0.591198155957329,-1.6156857019404,-2.4261761764925,-3.28022845169634,-4.00324240994599,-4.25738126026415,-4.58579133076315,-4.99750610580113,-5.19232903199262,-5.7451453249006,-6.45354920467308,-6.9734826584165,-7.25265836998891,-7.43359630027753,-7.47072440926767,-7.80662138846312,-8.05485691543794,-8.54696971243019,-9.06774339679315,-9.22564229265987,-9.1238348304646,-9.10836703101202,-9.62640478030437,-9.67053229292271,-10.1656202041373,-10.5944614511241,-10.7250202201718,-10.6923077262252,-10.7283008109786,-10.9697833654702,-11.0052361499773,-11.5304323414336,-11.8206177935915,-11.9006327906537,-11.657542377644,-11.9241290090526,-11.988960426108,-12.2570075573754,-12.5920483225915,-12.7292092144973,-12.9227552375187,-12.7218882346006,-12.4189806887056,-12.7957038585731,-12.7691838935495,0
56.4037221312559,57.7669560404495,57.1147206270237,58.1367631940024,57.7995013540965,56.5919985481491,50.9330053647548,32.5161129112005,12.2082564688268,8.07216659943419,5.5991235842855,3.39197873583015,2.09812991327114,1.09556553463256,0.944610405405543,-0.141936914385151,-0.222443893923347,-1.38479565008286,-2.36814219498039,-3.08590292821456,-3.4679236262488,-3.89293179304814,-4.27258438365779,-4.64534890977926,-4.72516613860688,-5.44678509585134,-5.99815673279561,-6.22472806679592,-6.48180378788444,-6.69831693532049,-6.77450545553203,-6.99780618370522,-7.56874102952178,-8.06311891765782,-8.25743187150369,-8.41119354358477,-8.36092488213773,-8.43549002208142,-9.01585016124318,-9.37660615779974,-9.59521712857689,-9.69517190852628,-9.5155548250366,-9.80888092004626,-9.58284556606136,-10.1471810765513,-10.4524891530801,-10.7943281154056,-10.7503231478977,-10.8668240680833,-10.9437446884044,-10.8719180282591,-11.3270286878537,-11.5852434898389,-11.7390213001821,-11.8241489760503,-11.6823458970672,-11.6814535980415,-11.6898103077651,-11.970486945643,0
55.9312079938228,57.652387526634,57.6413116144354,57.4658576532445,57.702831219848,57.4982008052565,50.2351090029294,32.6465003993543,12.8409014319346,8.37210455507702,5.9313744769196,4.17337797381195,2.74926609154712,1.91604705086637,1.10804238976549,0.978637913877517,-0.168133254874499,-0.904727552557553,-1.83245826193263,-2.53419005467464,-3.05899999409338,-3.19980112183588,-3.73627867510757,-4.26947553253427,-4.53280938170537,-5.15030945268905,-5.63986580494388,-5.89855669878483,-6.12093003736289,-6.20634974317777,-6.52698802834731,-6.72120813006541,-7.18868484697895,-7.70833867770469,-7.92840481169636,-7.98349339829098,-7.92413926048295,-8.29786885450455,-8.60065865747706,-8.94899349290767,-9.27530804776982,-9.4997252274936,-9.32519393150229,-9.56664154152648,-9.29857469846045,-9.88791222941334,-10.2538448128645,-10.5177220062548,-10.5667470641831,-10.4646822499324,-10.5895030260039,-10.4523258000382,-11.0068882556988,-11.2091689756163,-11.4363438075869,-11.4777300592399,-11.5504619794075,-11.3070137834029,-11.1546932389041,-11.927327246994,0
57.436823199716,57.833622890014,57.1528954086954,57.1880337039358,58.400231441436,57.1998458503279,50.7305812722215,32.2037097911432,12.1742851133344,8.12401443276416,5.1555280629102,3.14967989024058,1.87565587521017,1.21991932340979,0.528955421098619,0.00283325055205755,-1.0059241005123,-1.83925840076271,-2.47302957701038,-3.35291504111847,-3.64008477410194,-3.87719374964338,-4.37097063315438,-4.61486997053369,-5.19823441592187,-5.75599709687551,-6.32424571842275,-6.59699601804778,-6.7005223419627,-6.67719898298731,-7.04169988811356,-7.77567040870744,-7.91748687000853,-8.37232008155017,-8.58626269437013,-8.72777523798571,-8.70555782498438,-8.98517667403397,-9.16738784335062,-9.4674404988745,-9.93523339624123,-9.99448965535343,-10.0918888298103,-9.8891897787541,-9.9511755776491,-10.3985562753969,-10.8588292556123,-11.1338139670096,-11.1415271572101,-11.1025945393678,-11.1910331745201,-11.3881989184171,-11.6531057678814,-11.8155834639945,-12.0615895674026,-11.9517310464623,-12.1079997135503,-11.8979514412855,-12.2521618786449,-12.0707389489938,0
58.2225612415704,57.4360316047208,57.8820199552111,57.3233435988597,57.5521915533941,56.3628840625937,50.3858911305676,32.630014147292,11.8757687284089,8.30530273276,5.55047292113315,3.49874296128248,2.49131125447667,1.76104694822696,1.19462856051579,0.642581889189183,0.0250495290526413,-0.721451443914835,-1.58395738101348,-2.35504111630559,-2.72167300587962,-2.85692418742077,-3.31425556695912,-3.54986956772036,-4.24179849601838,-4.76737170836043,-5.23109391342085,-5.48322849686835,-5.77037718189446,-5.991464256975,-6.14191165749005,-6.3078418178628,-6.95682234388324,-7.17041661344328,-7.37691674156527,-7.38618012596643,-7.44799550872865,-7.67462974452666,-7.94135402190868,-8.3077964088594,-8.69723635937219,-8.76574844819767,-8.74734838559333,-8.83521355393266,-9.0922529497704,-9.39032945750528,-9.60476176673083,-9.86659320406174,-9.91763112594896,-9.95858018038512,-10.0619382477571,-10.054661560979,-10.4159666280751,-10.6237258832918,-10.7749935537416,-10.9765340024513,-10.6721243209154,-10.8094707588381,-10.9733209483109,-11.1129398989932,0
58.0082878484245,57.8457522338866,57.3658413483192,57.5188733293241,58.1304784010631,56.6646012482778,51.2516077490991,32.5288820207412,12.2614178891469,8.37857731312823,5.00077323727566,3.28328279476864,1.83898380117603,1.00273135496271,0.596982372435844,-0.293311440661131,-0.862247969233794,-1.80592591772982,-2.57992961282729,-3.22203612598889,-3.6279384293043,-3.77398055243232,-3.92414350706634,-4.52274912981751,-5.19284236951056,-5.58911220204131,-6.09890749361124,-6.39640934360486,-6.56920040945761,-6.47212386883375,-6.79316423172261,-7.36594696095061,-7.96445892122293,-8.17982848162166,-8.34805794704789,-8.50373210371704,-8.56828398004677,-8.66254740869153,-9.14060580399292,-9.41399636117901,-9.73885314030657,-9.81917701087601,-9.94768307520215,-9.85535930450135,-10.147252629847,-10.2315378501419,-10.6384953821104,-10.9049033074402,-11.0664540764408,-10.7976429618376,-10.9524855168167,-11.1165463467937,-11.5334977449216,-11.6137315523314,-11.8431174566879,-11.933868559295,-11.7508402130936,-11.7986524249108,-11.8472713559939,-12.3448433506496,0
57.3518465636465,57.2640412513164,57.1069874499405,57.8056103598573,57.1248434851852,56.6790757869564,50.7453137704885,32.6868484406105,12.5569538262173,8.11158229281059,5.16325598879147,3.65993919659049,2.24525902881462,1.62332632740307,1.19875612374209,0.197904921824283,-0.374989976799834,-1.24614053991423,-1.94333182202364,-2.65306013911566,-2.96774322425394,-3.1777986625833,-3.74915409836443,-3.97273192960096,-4.56495877541803,-4.99608423143027,-5.49950992515971,-5.92222645520087,-5.83220689599105,-6.13991767668874,-6.25346531902968,-6.68497761672517,-7.10563351768065,-7.53956424084613,-7.72440648661863,-7.73440118244319,-7.96899903992567,-8.06283598633188,-8.18918860945104,-8.78645034775166,-9.04792870021061,-9.19510585925362,-9.28603447219214,-9.61994642061572,-9.40723297096215,-9.5778383704517,-10.0595442142654,-10.2405945145996,-10.3750425908784,-10.1730834806641,-10.3228234562587,-10.3523842852939,-10.8046353271795,-11.0555316600828,-11.1771758070811,-11.2222485553107,-11.1992113958983,-11.1915769767889,-11.2728775420797,-11.7325466144281,0
57.3265235958052,57.0763655369917,57.2225372890527,57.0084221291872,57.9462379897517,57.2053267674211,51.3295222245324,32.2906339742072,12.1331105815766,8.51382918811587,5.53654614098635,3.55390987066582,2.2738095424668,1.03565659664113,0.631849126288062,-0.196233931604311,-1.37242111750089,-1.48245331470324,-2.63123795361622,-3.49503429227423,-3.90467123813326,-4.12374268691001,-4.62530531967488,-4.82752499859957,-5.44120243671458,-6.0981884375404,-6.72089916425618,-6.93131027702204,-7.09096447472945,-7.06758590618835,-7.61015121617627,-7.63979216877034,-8.45079542717142,-8.81590779648255,-9.04720859356891,-9.2350430397906,-9.01607645417567,-9.01066640843885,-9.61384375729902,-10.1062690683693,-10.4455636493693,-10.4327345606469,-10.3876875072708,-10.6900178752121,-10.6908053398736,-10.8133254218237,-11.283392133529,-11.651457039762,-11.6849517692684,-11.6569987530926,-11.8409940781237,-11.809041792668,-12.0082876634432,-12.3946541138057,-12.6128151947431,-12.5843096533985,-12.5537313350889,-12.6663641436165,-12.4231893108908,-12.653403208611,0
56.8545612407892,58.0167581653199,57.754660681123,57.5608142258467,57.4386885840071,56.9843987147992,50.6503912364233,32.0476940790501,12.518412414364,8.4725536625577,5.72990667036288,3.62265456350907,2.29697731920195,1.44693892906405,0.856279429325245,-0.102151815618345,-0.487134628300642,-1.56176912241474,-2.40576002171373,-3.27494181119316,-3.75618021431441,-3.9858401709862,-4.21407060142172,-4.79047361839733,-5.38534050251831,-5.72494072582738,-6.34988230458549,-6.69918602594359,-6.99184277866357,-6.87062827131907,-6.98430267962185,-7.71541642516221,-8.02887332191246,-8.48836199204495,-8.71413103364346,-8.93612485069455,-9.09306092077955,-8.9886770512856,-9.29864737965382,-9.5647708517319,-10.0406860078308,-10.2333158072634,-10.1440832583663,-10.0890984493074,-10.1719387079394,-10.6993830907817,-10.8732754739499,-11.2484133061939,-11.3251115565443,-11.191678195874,-11.1552652046698,-11.1671282123911,-11.3858628842686,-11.99420431469,-12.2138666230449,-12.304827055892,-12.2708136155153,-12.0211863225478,-12.0432365152536,-12.6554233340825,0
56.6919890424067,57.4296186957535,57.3224862618927,57.3841189811672,56.7668639052303,56.9838737368271,51.0994786292183,32.1879385065515,12.9955362651754,8.99432333916592,5.39277948967406,3.39233896736311,2.1230006760591,1.2953680760781,0.548197604779138,-0.197513933783197,-0.937568666843949,-1.86314447391934,-2.77574437366937,-3.54615981751808,-4.14281029749652,-4.15041531865002,-4.50300532094194,-5.00164312961281,-5.40831586128597,-6.08452347421088,-6.65875732826912,-6.92432344345546,-7.19236408444067,-7.06248796966057,-7.46809411916668,-7.8540006555315,-8.35522952748337,-8.75386157550896,-9.00452277173752,-8.82865449418648,-8.91347955681829,-9.28929245126136,-9.48110392425141,-9.7366886698501,-10.397839312923,-10.4868931452825,-10.4788097737432,-10.396106911062,-10.9107757732764,-10.9118169780574,-11.3205107443307,-11.6038283836471,-11.5845763059828,-11.5123361521215,-11.7288866734186,-11.2376262241223,-12.0418691826572,-12.2799221226739,-12.5404678209434,-12.5131203733116,-12.399109500351,-12.1363663977735,-12.6482948024812,-12.5954846869717,0
57.2849063324046,57.2783654217323,56.9047947987168,58.3261460889448,57.8287205821346,56.5900355780043,50.9768638381551,33.038999308295,12.4393562977172,8.93169857534588,5.6934226292829,3.8409614588596,2.64479217572271,2.01120030278155,1.07425255329385,0.558066173655499,0.077648002394334,-1.00804270423907,-1.64596615909783,-2.51163526458192,-2.8825495262134,-3.11575522599335,-3.55579301435183,-4.03830060889937,-4.7713566818546,-4.98052740338853,-5.46112919896632,-5.64550363036253,-5.84728851497312,-5.85139468223973,-6.22505130025639,-6.62987998515325,-7.07931882924549,-7.49050819166165,-7.72396909392681,-7.84353377505938,-7.79800100652386,-7.87348044997859,-8.16946850475574,-8.7456921823165,-9.04571222344371,-9.19236569283104,-9.20634990448283,-8.93691214071021,-9.41310567086247,-9.6821825934145,-10.0122566475657,-10.2396764931223,-10.3967943344241,-10.2446486027763,-10.4296518474072,-10.7540889949929,-10.7730438309226,-11.0884857143463,-11.1713648130398,-11.1466413927339,-11.2298224454697,-11.0553621169943,-11.3704151129747,-11.3882088044661,0
58.184762721245,57.6954499388062,57.7933577078641,57.007945043734,58.1484584165434,56.9671664729683,51.2950793947163,32.479787600497,12.7396400200339,8.36682966773806,6.19923280028651,4.25259639060126,2.71186900704708,1.80339812982843,1.50942962103517,0.49016180365955,0.00314830510107363,-1.25692957440644,-1.66999353613702,-2.59906717498791,-3.09181791472488,-3.56072705580199,-3.40089142588035,-4.06400652403248,-4.6388832974957,-5.14904629509075,-5.63718617406079,-5.96949740871621,-5.92806320302837,-6.28621083111967,-6.67115264548046,-7.11162105355802,-7.27011846342412,-7.71285395811526,-7.90579024535098,-8.11410937232194,-7.7667583268289,-8.34164131420249,-8.52690174618539,-9.0445797429748,-9.28801710110003,-9.43817206189122,-9.57920152404225,-9.69702960911814,-9.6984991142974,-9.96680477946804,-10.3493260408355,-10.5019014648811,-10.5437920734027,-10.5274920475024,-10.3519681942042,-10.7288958391916,-10.9177254972913,-11.2516590704392,-11.4584563424052,-11.2958208360887,-11.3608536513112,-11.4107947170696,-11.4894442273704,-11.789612977738,0
57.5662443388158,57.4061708037611,58.2564602051431,56.603706687709,58.2533371167816,57.1219932688744,50.8053869671291,32.645921746453,12.5117403494152,8.83056918322361,5.26445790240666,3.4842782372144,2.15354620238569,1.20526169482884,0.886405570620985,0.245339101989107,-0.97943168810597,-1.85159276088878,-2.46462012228679,-3.23714317677375,-3.64389396660423,-3.94904690632492,-4.20307784820533,-4.53338413923316,-5.16029429806947,-5.65894964363439,-6.17666485633384,-6.49210551995102,-6.49491117591546,-6.94766859453589,-6.90615053942885,-7.38100736540117,-7.92649600698316,-8.33496811829405,-8.71892929386794,-8.6511011697945,-8.66477882216267,-8.92681512646248,-9.3393300606319,-9.50446098451181,-9.90797692608965,-9.92176263594386,-9.94975802200606,-10.3735825347263,-10.2447755711685,-10.4556182255059,-10.8029785546864,-11.1102500822046,-11.1942240802964,-11.2074202193135,-11.0720335031342,-11.4193016896831,-11.3353752268743,-11.7311844588434,-12.0578157890994,-12.0445450092909,-11.8641900447901,-11.9496547644971,-11.8746793022985,-12.3277430020626,0
