fft_01,fft_02,fft_03,fft_04,fft_05,fft_06,fft_07,fft_08,fft_09,fft_10,fft_11,fft_12,fft_13,fft_14,fft_15,fft_16,fft_17,fft_18,fft_19,fft_20,total_power,max_power,crest_factor,regrowth_power,outer_power_ratio,shoulder_power_ratio,adjacent_channel_power_ratio,label
57.0031875752749,57.3689496457161,48.9952057613038,7.71759799998193,2.02816573965256,-1.50212580639604,-2.81266628109112,-4.2389325343904,-6.02702377187992,-6.68479928523549,-7.43081517633031,-8.71647711090966,-9.08715814980707,-9.64952759983625,-10.6131133919308,-10.6857080109007,-11.2652291103836,-11.9700736882306,-12.07754595285,-12.5238379716464,270941122.043542,764028.749225719,2.26070894267414,170.36102746435,9.18720211692734e-07,2.94674985490456e-06,2.51329220077108e-06,0
57.025795137068,57.2423273983354,48.3341078465439,7.96742687199962,2.04945071407414,-1.50288370341042,-3.12526512949876,-4.36709168499141,-6.33339994919601,-7.09458430694904,-7.60176953572282,-9.16896774450424,-9.63539777761686,-10.0738754708254,-11.093051687325,-11.1863012774036,-11.5328231422128,-12.4412502575559,-12.2896226593729,-12.895609118407,271145945.786508,763488.003409453,2.25420291639136,153.435117282951,8.32118526967147e-07,2.94449328188722e-06,2.54008370520686e-06,0
57.90832137559,57.931575160767,47.8382442639884,7.89582802949357,1.68572103672146,-1.45707982344993,-3.03213374031917,-4.41118210468196,-6.1589525004587,-6.76998684681681,-7.43692470773446,-8.86224231347264,-9.3165892833098,-9.89111724855559,-10.7385305788485,-11.0666510342822,-11.4572218755233,-12.1183194857214,-12.0561901419726,-12.6692149414049,271833928.668241,747752.262791848,2.30664323370486,164.591384968687,8.8656590517947e-07,2.93665525647067e-06,2.51353226306024e-06,0
56.9058791290811,57.5902286270096,48.607335964489,7.81469208228375,2.0016036806213,-1.20407142208778,-2.78326320411253,-4.07149352530803,-5.82579857494341,-6.54238745583574,-7.29159162636185,-8.62756576910081,-8.82699235658441,-9.52826076974272,-10.5071604919162,-10.5892069855458,-11.0157932542052,-11.8726432105992,-11.73201030155,-12.4053382809432,271673827.884952,744376.902419756,2.40922067190721,173.708663934919,9.36125845421465e-07,3.12014590631011e-06,2.67321606174195e-06,0
57.9220116421702,57.4368437170574,48.3892585189469,8.16111457788322,2.53603529174733,-1.12612785722519,-2.51116316517157,-4.01094936795317,-5.91618821512301,-6.52659250388804,-7.60144462463493,-8.69184770307419,-9.16037696815657,-9.77721230927001,-10.620837210199,-10.9757122734038,-11.1948181237139,-11.9497445369153,-12.0578846954256,-12.6269412482937,271569798.39222,759955.642751836,2.40709427983453,169.529411681178,9.1635724371014e-07,3.16397974432929e-06,2.72124185691025e-06,0
56.9816323503934,58.0531311041586,48.1769044179893,8.01422934330688,2.79343489157808,-0.908562337323609,-2.8926118035652,-3.77958823367987,-5.78020151492162,-6.75418209203329,-7.61153654274641,-8.70381874947795,-8.86671190062384,-9.70091496303158,-10.5986735698443,-10.735929089742,-11.332529247086,-11.9503057504074,-11.9200711900709,-12.3168089513677,271821733.385382,779916.22598591,2.30547966463561,170.245384806528,9.21543826685043e-07,3.30950485738573e-06,2.85934392858641e-06,0
57.3111501836245,57.6225209673281,48.3369004780024,8.02984053403512,2.61308622085611,-0.91538012157072,-2.34326482065781,-3.9798694322001,-5.55799555451233,-6.42737692726814,-7.04391319794743,-8.29894858717778,-8.87843433434779,-9.06852768684657,-10.1884501274579,-10.4105799843311,-10.9958013146698,-11.5645348103273,-11.5559502601865,-12.163647943292,271330265.423493,766705.943400964,2.31628268725368,186.23387680009,1.00566874005254e-06,3.34825950195396e-06,2.86831251180419e-06,0
58.3928972017727,57.5888922614688,48.8896246146942,8.08999530910526,2.39385213008618,-0.840674623958962,-2.26815763023844,-3.79298988969481,-5.64562240653295,-6.32697689802047,-7.10158727773967,-8.49169091435874,-8.69565173717779,-9.53770796909342,-10.4427889172583,-10.6311261989462,-11.1655446875617,-11.7840005580033,-11.6945679725053,-12.1341460277071,270496055.698246,799520.17881103,2.1387349143624,176.661016930402,9.5885938608937e-07,3.34387417166664e-06,2.87979074933158e-06,0
57.6639651037628,57.904011772483,48.5589617609149,7.7873319875465,2.23463235645288,-1.39884817330691,-2.51437751519826,-4.31491126643418,-6.05938644092443,-6.62219798788747,-7.66126574054172,-8.84558349519091,-9.43373185701183,-9.59082163654842,-10.7401491055044,-10.9239390650397,-11.2281410860979,-12.1038699749559,-12.0826594917697,-12.4969916437874,272013384.815182,787783.070664296,2.21323121918894,165.016666145431,8.89118544548345e-07,2.99942323624126e-06,2.57220310352311e-06,0
56.9693824805091,57.5986253634597,48.5661491967889,8.17565519987152,2.77196803120865,-0.809622884491691,-2.26550313044792,-4.16215932747787,-5.54539695448875,-6.36460218711345,-7.15194109658464,-8.29325271287419,-8.56526971040207,-9.46194601510293,-10.2183302378626,-10.3271736715453,-10.9619285185267,-11.5936722873083,-11.7583173922205,-11.9292421262043,271949062.626115,775521.788722811,2.25817475717039,184.478943670428,9.94845633872353e-07,3.37844009864018e-06,2.90120683224197e-06,0
56.3699820220717,57.8013804407859,48.0524946719806,7.57418335665743,2.46900991963606,-0.790598356623816,-2.31734651046972,-3.61637467424721,-5.30964946255996,-6.2862210349932,-7.0498112159453,-8.06184224316946,-8.73509133346371,-8.95461103582099,-9.96518463096704,-10.2651603391843,-10.5547264818232,-11.2865114755496,-11.2458685765701,-11.7507825700538,270935245.524032,762546.157351876,2.12393287480984,195.644951643114,1.05731382050833e-06,3.42408665422885e-06,2.92193355489657e-06,0
57.4426518662769,58.0191071331416,47.8040852215729,7.97589142786249,2.45526429590162,-0.824559277278402,-2.32850509357948,-3.77489394603956,-5.43558487275977,-6.1250181008935,-6.984086832433,-8.22308305550499,-8.47665787075045,-9.27398194628418,-10.1108325146174,-10.359978174366,-10.8217030687931,-11.4420996385797,-11.5512468612196,-11.9073644495858,272232383.475017,790575.388741499,2.20780344700216,189.294473694117,1.01839423912414e-06,3.39577950321886e-06,2.90887601978628e-06,0
57.9213627338229,57.2766164873965,48.3689118574852,8.36420592953437,1.87339390624154,-1.66628695703925,-3.14588609516457,-5.21126121492597,-6.55726975697231,-7.38927005190115,-8.17598294133891,-9.42369974360193,-9.62820326009184,-10.3601256697274,-11.3156584204644,-11.4570782321961,-12.0152763383472,-12.6797775832872,-12.8693975051766,-13.1123204331503,271564361.331877,780139.645644732,2.40720343360726,145.2527333871,7.86201981992362e-07,2.80247418399719e-06,2.42030063500602e-06,0
57.2541662245131,58.0095066214208,48.1753445557044,8.16281880682314,2.40379865824211,-1.34280121852902,-2.96488760507008,-4.44668136055575,-6.2420600502752,-6.97871573578202,-7.95304364321418,-9.10857588567714,-9.43427769353115,-9.88867178414138,-11.0411307212299,-11.0907131220119,-11.5616178368242,-12.4178438167539,-12.300671222746,-12.8843273245552,271085715.657813,752106.450585906,2.25612933324283,154.354009379645,8.37272540375381e-07,3.00749558116128e-06,2.59840455943782e-06,0
57.5069906239974,57.6994894194264,48.1134488460496,8.34565538747141,2.52316539446755,-1.08077046875542,-2.89024256045216,-3.97074043287437,-5.87175445297579,-6.73290714978271,-7.59878318379998,-8.74691831846237,-9.2559038813706,-9.70334363908865,-10.6335214672293,-11.0227806215943,-11.2622022799825,-11.9602515741168,-11.7831934628432,-12.3591081412602,272357688.458035,778578.849236128,2.29660012435423,168.99483753347,9.10935787057276e-07,3.18651417532616e-06,2.74542467356797e-06,0
58.3894660827034,57.8443839299635,48.2974715128467,8.04569989628432,3.15793734815073,-0.334356006905895,-2.1382616118341,-2.98925799856541,-5.05110328533082,-5.84479274816265,-6.71397081289708,-7.8443866759914,-8.30475911562093,-8.91213518081938,-9.73066322631096,-10.0630086640625,-10.4054911425616,-11.0862781130254,-11.0137432381806,-11.69746810873,271881284.20202,804151.023903104,2.3000970817063,205.901366236671,1.1100906679636e-06,3.72967497971547e-06,3.19742485770376e-06,0
57.7365471858161,57.7341328455531,48.0744230256841,7.98221957180333,2.89179418226879,-0.511005367934504,-2.02964520983897,-3.56487195313755,-5.03442328290179,-5.75677821702848,-6.52669806721199,-7.74402417484319,-8.34226058000975,-8.50958556126959,-9.64739512299718,-9.82608580139102,-10.0337954599539,-10.9857612255349,-10.93783881271,-11.4509003785286,271576674.778691,777176.291835062,2.33764472186792,209.794719755157,1.12934757892959e-06,3.62168351195201e-06,3.08718134438637e-06,0
57.7450673803774,58.0836487828171,48.2347842895234,7.76833512103579,2.3433215115892,-0.895808103491013,-2.15341648604937,-3.7146671450157,-5.36233136877436,-6.0040357416114,-6.98861547231381,-8.03272492568258,-8.28522571782242,-8.96930047317328,-9.89045295804846,-9.86165473116607,-10.631210681011,-11.2326765401048,-11.2683374075846,-11.7378760921888,271914714.090906,764730.030089243,2.23680220006874,198.235631813891,1.06494930733246e-06,3.34403923664463e-06,2.8425262906312e-06,0
57.8049914543303,57.8094255891414,48.3957006436395,8.19515409497932,3.06970120295968,0.0380533767799128,-1.19317648543852,-3.40327958583539,-4.45638746960188,-5.16509056259786,-5.90783838713652,-7.13271781306097,-7.56026649869703,-8.25658128671199,-9.01291682431262,-9.23309977107283,-9.83671428316264,-10.3541605882242,-10.5314107284157,-10.9288217009652,271360224.870759,727392.331731149,2.24966997101189,240.827122859616,1.29728018404087e-06,4.08778162303385e-06,3.47656061718497e-06,0
57.5889124647165,57.4720387205314,48.5704149568245,7.96165586915924,2.32427254411962,-0.741313796812135,-2.07637120230951,-3.09281147480051,-5.21543257933511,-6.18691411499659,-6.86411158677887,-7.99033249764823,-8.38771701847788,-8.7161097824362,-9.82484726857021,-10.1803863535134,-10.452214062247,-11.1902815524417,-11.1651747527277,-11.7430424634896,271324020.740188,737387.820974569,2.2973186025056,200.853542622197,1.08299738296484e-06,3.48659517845528e-06,2.97316402483095e-06,0
57.6004069725556,58.0796522153078,48.2757738286679,7.89253952924351,2.01682009685014,-1.75183764954479,-3.42011834819762,-4.46102633520164,-6.6127293389063,-7.37902259257309,-8.13959502675716,-9.39234354719504,-9.6781076461695,-10.6149525818644,-11.3288075728307,-11.4091608846772,-12.0250339208381,-12.6962254704163,-12.2365542606129,-13.1365614426882,271687613.868117,794314.229389717,2.16992228595041,145.261257024716,7.85067876165138e-07,2.74214564856503e-06,2.36217050526334e-06,0
57.2623897807701,57.806016138031,48.4832428036683,8.37463597428558,2.58673215038453,-0.864651005540281,-2.41747376301634,-3.95838337592551,-5.61973862021854,-6.46910839385111,-7.35059152529192,-8.40513898309464,-8.95264471345068,-9.16353988879786,-10.306491704219,-10.4766539088638,-11.2240048975191,-11.698489470859,-11.4733030689473,-11.9281401044578,272052550.280545,753260.017101365,2.2555523586881,181.30173213015,9.78406803785594e-07,3.36327545524251e-06,2.89101735590177e-06,0
56.3933831542352,57.4254506119364,48.6856171656318,8.11437238562532,2.29032418512469,-1.27804525922774,-2.78700342101426,-4.41420458557865,-6.22079273935315,-6.76296618353223,-7.86671977544589,-8.99240188705162,-9.44959941081971,-10.1792634392276,-10.8716185324308,-10.891758100551,-11.9534263984557,-12.2571339705638,-12.1409720528916,-12.5691383129902,271548748.852585,748828.973101016,2.22725549307601,159.921185424488,8.65192878282101e-07,3.05183058391273e-06,2.63162297509063e-06,0
57.3164756530593,58.412487499825,48.1187772899754,8.25974575625527,2.5726367555773,-1.47382267995166,-3.27378092254369,-4.7664659846509,-6.42847586454225,-7.09443383507776,-7.87970145042407,-9.2818658565215,-9.70275305061453,-9.97273032513744,-11.2140319150301,-11.104863522969,-11.7707867597124,-12.5804890220442,-12.5329079772898,-13.394924704939,271493431.327165,757305.645419339,2.45448166986658,149.0205242441,8.06330237746773e-07,2.92531034605067e-06,2.53030548308037e-06,0
57.8969289379971,57.7447024514789,48.4567244684235,7.53796771803049,1.89453457202758,-1.31172928877211,-2.89926359330429,-4.42424276287193,-6.04503380784811,-6.76887863545515,-7.54358855482281,-8.79821092791616,-9.14043611793744,-9.76968604620729,-10.6612746847558,-10.7240124845145,-11.21974971629,-12.0294418011306,-11.9871555426332,-12.4965553113127,271602533.273649,813889.915429759,2.26965315855167,167.726809617333,9.0512151679085e-07,3.03719316514981e-06,2.60425613761208e-06,0
57.7245675303488,57.6703569030902,47.7154605003898,8.04925793223049,2.81406834575656,-0.557032320411179,-2.12532472835989,-3.79472045534927,-5.11740123039994,-5.87374252227491,-6.65534331273001,-7.94177940883921,-8.29422555915191,-8.76089931315721,-9.79988599022511,-10.0821617781831,-10.4971570229254,-11.1040011806449,-11.3024942979293,-11.7583906716341,271499642.392883,764564.787308324,2.25650612869836,203.732034138169,1.09878663265858e-06,3.61620961718369e-06,3.09237807046203e-06,0
