fft_01,fft_02,fft_03,fft_04,fft_05,fft_06,fft_07,fft_08,fft_09,fft_10,fft_11,fft_12,fft_13,fft_14,fft_15,fft_16,fft_17,fft_18,fft_19,fft_20,harmonic_distortion_ratio,harmonic_distortion_db,intermod_power_ratio,intermod_power_db,acpr_db,regrowth_power_db,nonlinear_residual_ratio,label
57.752320378191,57.7627193286384,48.1222028577494,7.26764967104991,1.81217322271059,-1.46268668453674,-2.78928420286021,-3.7904900397589,-5.88538793689378,-6.83636886659317,-7.35510569454195,-8.62115833537323,-8.86731712470665,-9.55043605534477,-10.4434532390698,-10.5048881968133,-10.85740560211,-11.7944147775683,-11.7265184667694,-12.2418547037563,1.39192749697512e-06,-58.563833856933,1.50665920679329e-06,-58.2198497014728,-55.9507039717999,22.4482043671567,3.931439468145e-06,0
57.8325614263122,58.0475432745171,48.0797736191461,8.3546849106259,2.59335985527058,-0.849657500160463,-2.54064129652413,-3.7066410227878,-5.88447115983997,-6.57864067446351,-7.48394925937861,-8.7117336659763,-9.23997504913524,-9.43313608403159,-10.6039241812523,-10.8071040758977,-11.1404490075551,-11.977953368454,-12.1733319817561,-12.2530031019168,1.36599313264891e-06,-58.6455148393688,1.55079732712662e-06,-58.0944495612932,-55.4044528513164,22.2854309216018,4.24599450395384e-06,0
58.3214103240279,57.4639041171546,48.565733395925,7.50440666066778,1.87045715428444,-1.55507902285782,-3.04679576044388,-4.36379672483614,-6.30764549437122,-6.92351046345359,-7.8660177820779,-9.02006152584286,-9.35120531221846,-9.74450048773528,-10.9044530260073,-10.9615098252844,-11.4509457715241,-12.2828447208157,-12.1672633446329,-12.6090118731101,1.27549104002439e-06,-58.9432258776779,1.41118035794889e-06,-58.5041747699495,-56.0113153852822,22.0239571193853,3.77986484719889e-06,0
57.8663991386492,57.2557887903837,48.2553635495804,7.65677875777829,2.8296909443999,-0.485231212226197,-1.9925238793618,-3.33493360709428,-4.89638515147167,-5.53912303938989,-6.56306248790669,-7.57820760565582,-7.8881793929751,-8.61958761634511,-9.43020569783575,-9.7219221260226,-10.0322065273605,-10.7999426380864,-10.7946779522053,-11.4362004924212,1.73541934343304e-06,-57.60595566043,1.87622082738017e-06,-57.2671604731889,-55.0581696319052,23.4145546846843,4.8543101005619e-06,0
57.432423778057,58.6355869820004,47.7884720288261,7.99905959242337,2.65486961544803,-0.450783298927985,-1.99678338226296,-3.38855113874084,-4.91329571431785,-5.8159762620432,-6.46656342122197,-7.65391108309711,-8.27825334420868,-8.75277439585974,-9.50078695449621,-9.48504700429611,-10.3179525977978,-10.862757028058,-11.140158147621,-11.4325636288069,1.7148881567108e-06,-57.6576419889281,1.86120571684424e-06,-57.302056221142,-55.0363048732246,23.3503184622522,4.84953167898179e-06,0
57.0714207302851,57.7650942277989,47.7590878556784,8.43851629198716,2.92916357766064,-0.761746378972209,-2.39324694724578,-3.90981883087428,-5.66650022333508,-6.41235543791322,-7.11650879702348,-8.52584122482387,-8.58284434884897,-9.49497260963727,-10.4078958697999,-10.7878988774495,-10.9669637367173,-11.7345228806722,-11.903582062247,-12.1258684155087,1.42347160640948e-06,-58.4665119111361,1.6010523492565e-06,-57.9559446775717,-55.3460827389141,22.4837926009871,4.34241506223883e-06,0
57.8545093534208,57.8184621940454,48.2309926626318,7.85100089654175,2.31118330009878,-1.0347657867932,-2.62305420177817,-4.3564474355521,-5.79663859328775,-6.38100693287256,-7.14630267152376,-8.51628362008718,-8.80796871428907,-9.55319542366971,-10.4222627985657,-10.4111884212638,-11.0517144266468,-11.7377019430508,-11.9707043036087,-12.100290840789,1.41932740846137e-06,-58.479174104742,1.57384123610341e-06,-58.0303907989652,-55.5472614386365,22.4931262970999,4.20610657256796e-06,0
57.5016181586137,58.0811586160572,48.2435484796799,8.3958780185463,2.59252800274413,-0.673066634764762,-1.85304344547731,-3.72037559333445,-5.27196092591721,-5.96356573291432,-6.94427522898726,-7.95748252011439,-8.80198589250125,-9.29228546198869,-9.89625141953622,-10.1399001753736,-10.5121710769067,-11.2101492953328,-11.0643252445101,-11.7798091286537,1.58378561684947e-06,-58.0030360533743,1.73434890831811e-06,-57.6086352865295,-55.2484109334694,22.9832862625283,4.56904166180885e-06,0
56.1348412506265,57.4047386243901,48.5995473570169,8.02783182668494,2.4143151614192,-1.05125085368357,-2.96224736149382,-3.94750786395293,-5.69495376031041,-6.56771836867134,-7.63713238615386,-8.47529925668263,-8.9344675944802,-9.39442263915204,-10.3965973889652,-10.3212493662058,-11.0727082987258,-11.7620848942106,-11.5683719431607,-12.2905988040447,1.42536016302276e-06,-58.4607538327214,1.57718137924416e-06,-58.0211835894019,-55.5468918251948,22.5086403113162,4.21238103054505e-06,0
58.0582342536524,58.1361151550885,48.0927446648913,8.35978195486783,2.40592845384641,-1.12414613758774,-2.77888562722549,-4.10275467282031,-6.08619135734137,-6.70674451144835,-7.55375173649371,-8.86494497546857,-9.09554200468684,-9.5817451912965,-10.7972370174937,-10.8951485816625,-11.423798755293,-12.1487851175158,-12.1975089441516,-12.5775108265026,1.31466972297093e-06,-58.8118333874134,1.4812387092893e-06,-58.2937494696859,-55.6550324938909,22.126873487513,4.03320067039094e-06,0
57.4216444328909,57.17251119977,49.0157385660193,7.98494012244821,2.22461405843962,-1.24067692018254,-2.78277414356581,-4.43967764895611,-6.0979000197603,-6.85133593436808,-7.55369927533579,-8.99326014045583,-9.37488829646167,-9.58214676157561,-10.8927610790355,-11.0216277400554,-11.3473150174733,-12.2744329090391,-12.1947928290724,-12.8044395883975,1.29092390759827e-06,-58.8909935601993,1.45845855976817e-06,-58.3610590622223,-55.7152429971288,22.0365290047318,3.97202014487976e-06,0
57.5332587006542,56.8743293209076,48.3854324959522,7.91406252461275,1.88140550106483,-1.42252715528329,-2.91338669224276,-4.23351949069863,-6.06105144969537,-6.71487384260821,-7.51585099024278,-8.78465688317927,-9.34491873583846,-9.74808009202366,-10.6703001958304,-10.5962602481501,-11.377121704761,-12.0265783084846,-12.0067451353123,-12.4130622565164,1.33565637948011e-06,-58.7430525712534,1.46863689849232e-06,-58.3308556457521,-55.9131234651198,22.2422654272571,3.89727936908805e-06,0
58.5096746921003,57.7654679097107,48.0618899450111,7.97517600213151,2.07557819097873,-1.49192219681062,-3.1086960282883,-4.67341822192173,-6.43677093222152,-7.09925050135161,-7.82810511505744,-9.35598622741102,-9.68202793530719,-10.6243066846001,-11.2710967617767,-11.1449006842059,-11.9813937455732,-12.6609793107296,-12.7483995887469,-12.8065743061657,1.18675473509125e-06,-59.2563902671191,1.34800178524286e-06,-58.703095325655,-55.9757517232272,21.6744731752773,3.71178549655713e-06,0
57.9378797196067,57.5897134649694,48.2227069888133,8.31322864996207,2.86979577673452,-0.2682829950476,-1.58100058393624,-3.30421775542764,-4.93422231291157,-5.62627782638389,-6.40523242712808,-7.70042851864279,-8.08519443789594,-8.69405660448454,-9.56478586763113,-9.88213327462845,-10.3612832647049,-10.9342683342666,-10.8968266333349,-11.1867788152052,1.69742397565079e-06,-57.702096677681,1.86514956155682e-06,-57.2928633744728,-54.9120427771936,23.279544654603,4.92309608776767e-06,0
57.8397296191747,57.4512848630381,48.3587972013631,8.35217208729933,2.63897565806401,-0.836257255572949,-2.71454010092479,-3.67671342262789,-5.60065864089585,-6.28060422795249,-6.97459467482981,-8.40408212406788,-8.91553398778938,-9.48424618800234,-10.3048052322835,-10.4215015879498,-10.97323627512,-11.6696394296724,-11.7755956452262,-12.153192335003,1.45257876539738e-06,-58.3786030881962,1.61838438424458e-06,-57.9091832065538,-55.3828528385723,22.5809448287486,4.34689601671432e-06,0
57.2956527288012,57.8690854887778,48.4062474674064,7.47283442330571,1.87849337294261,-1.42633694314108,-2.70668369800088,-3.98831166472655,-6.00402170513247,-6.73391119400684,-7.56207895245931,-8.74303704991657,-9.13156213295332,-9.75529692086955,-10.6234869349462,-10.6802319974306,-11.4275213747856,-12.0241051941478,-11.8401065435914,-12.3455466185838,1.34501312305685e-06,-58.7127347823421,1.48173684352605e-06,-58.2922892014629,-55.8686742919488,22.2663779939924,3.93298669178781e-06,0
57.1245388078653,57.8565575299481,48.1131858909087,8.45234464412255,2.90982546754114,-0.422612059469307,-1.86446492193575,-3.51856023925941,-5.24199350290883,-6.09840036432434,-6.8476345881949,-8.10729709075835,-8.32310903011422,-9.08143629188951,-9.99561765987882,-10.1725453369798,-10.7485262114527,-11.3549650260157,-11.4654687352198,-11.7929084103301,1.56102533082303e-06,-58.0659004950399,1.75308704449181e-06,-57.5619651967324,-54.9723476808054,22.8832192793627,4.74227300904208e-06,0
57.7465059683274,57.4099903265977,48.2291695384703,8.19904806672293,2.4062788353938,-1.17324950877897,-2.71915733009908,-3.98064367914428,-5.8816865333944,-6.76081695804533,-7.39059564406203,-8.70816644682819,-8.86485019003838,-9.77207030165696,-10.6251258921272,-10.789873756103,-11.1953209328989,-11.9326605804648,-11.8906698650195,-12.2683083100489,1.35926564228454e-06,-58.6669566041181,1.51243408032546e-06,-58.2032354499176,-55.6628958674014,22.2937169019674,4.07284644241844e-06,0
57.1060801020099,57.7013597771338,48.2725860040963,8.24396309079491,2.53419874485854,-1.12568617751793,-2.68506108274029,-4.29266265247883,-6.17309720241763,-6.8690336501839,-7.88734170049434,-9.13299854866148,-9.46904964243399,-10.0224712217002,-11.0877412117514,-11.3392473609447,-11.6140410004153,-12.4769322615014,-12.4227181659846,-12.8345101894484,1.24668210365915e-06,-59.0424427477407,1.432585250127e-06,-58.4387952457555,-55.6525694596067,21.8657076326118,3.96678517278697e-06,0
57.8703305905302,57.8999390630546,48.1996489207517,8.26827397460199,2.67923911486349,-0.626944532867642,-2.27295092227448,-4.07842877939384,-5.33829106303398,-6.1571520358228,-6.8995893071063,-8.16167634445396,-8.91832286881826,-9.23224306361608,-10.0982026844186,-10.2171554451444,-10.8620736285409,-11.4678533738741,-11.3004626158962,-11.9073425433363,1.52208483007142e-06,-58.1756114237379,1.70106749067273e-06,-57.6927845514598,-55.1587539005241,22.7869116041962,4.56967628053889e-06,0
57.5846362635362,57.4011921389462,48.4772878678728,7.85343792598844,2.10597180413867,-1.34338441979533,-3.18024629153698,-4.2884379835582,-6.24474170527238,-6.78581571034108,-7.75323456582687,-9.06649272689111,-9.69459736390341,-9.97102927435188,-11.0421156434307,-11.1367645874786,-11.4131090225596,-12.4227508089738,-12.3594962419137,-12.8093453459895,1.24258094895944e-06,-59.0567530912366,1.40212302567716e-06,-58.5321387857687,-55.8645349129985,21.8921140410925,3.83308317670448e-06,0
56.8222529506958,57.13743139228,48.6892778015631,8.21754378516598,1.96195270746953,-1.721552343313,-3.50239605021382,-4.64878707300496,-6.8942387340072,-7.5197548245031,-8.61907466145401,-9.88982284725612,-10.0263019803091,-10.7614007705919,-11.8523694320747,-11.867683916526,-12.4957412611704,-13.260942981559,-13.1681818748024,-13.2118789290215,1.06147568235882e-06,-59.7408995066606,1.23523686625938e-06,-59.0824975500177,-56.1588857789366,21.1343113254549,3.48228698388196e-06,0
56.5544201561019,57.7919025571103,48.5336666506173,8.86775206163009,2.70525372755599,-0.575718417332742,-2.05615302715771,-3.27574472613979,-5.33327214400593,-5.85843128979946,-7.04522529891569,-8.1023301153482,-8.43976392249391,-9.32715298713635,-10.0221657786338,-10.3793756186842,-10.5445537518668,-11.3816452318762,-11.5296843548284,-11.9143450014975,1.54693928097775e-06,-58.1052673242694,1.72248291871994e-06,-57.6384507609437,-55.1215235399615,22.8460537575665,4.62075372370647e-06,0
57.7088468154378,57.6229596359455,48.109941198281,8.34353212541055,2.59898982170021,-0.534985647399147,-1.85672501494189,-3.18117536793865,-5.04833648344975,-5.84760856155766,-6.80534854737439,-7.78156008554733,-8.24617174784277,-8.67675599588333,-9.68749472828568,-9.78201569066241,-10.2076269885379,-11.0248429048537,-11.1330608642816,-11.3901569670659,1.65337247384765e-06,-57.8162929693635,1.80336324476673e-06,-57.4391678608675,-55.1260081687347,23.1857959981122,4.72395143742407e-06,0
57.3155908081624,57.4419102285866,48.4418277190781,8.17957279456837,2.95596657689405,-0.411165720889538,-2.09611171272516,-3.43179531655951,-5.23202351009953,-6.03418302854063,-7.18012976033405,-8.03388450498043,-8.39528422614792,-8.9453544590202,-9.94850082065141,-10.1566519586323,-10.3758516701937,-11.3367239521717,-11.5001998475495,-12.0088759775716,1.57432571514585e-06,-58.0290541063462,1.76223487569839e-06,-57.5393620800224,-54.9851931834704,22.9243833929301,4.74617303711811e-06,0
56.6924274593228,57.3262212119586,48.7086677824553,8.18484719776096,2.87688715161231,-0.804304631518032,-2.26544150031247,-3.8348762871081,-5.53832134951882,-6.31479931538863,-7.09270516252742,-8.3487773601072,-8.78299551467137,-9.42785046977544,-10.2793360263365,-10.2709343147573,-10.9265446857443,-11.6645234212793,-11.5835810258184,-12.1580164339165,1.46272681234645e-06,-58.3483677768374,1.63001267745606e-06,-57.8780901778976,-55.3592344068004,22.606530440876,4.37281633680835e-06,0
58.0728627949212,57.4090533336219,48.8734934745445,7.13534873403806,2.01275409828917,-1.13536239322954,-2.73954452848003,-4.03863181782595,-5.57616994957623,-6.29434129728158,-7.07989069629341,-8.30046272539198,-8.56965032067102,-9.38213788547134,-10.1210625849663,-10.3387861192366,-10.7497720201065,-11.4699034495451,-11.4060413201745,-11.8741399550107,1.49368551686151e-06,-58.2574082994495,1.61319835984341e-06,-57.9231222815641,-55.6850786392845,22.7656912743059,4.19335965085448e-06,0
58.3714617407279,57.3121016748526,48.4409453160344,8.18672652826584,2.13058855559903,-1.34324277107397,-2.86228046338559,-3.96152462716183,-5.83115351848701,-6.70095099519297,-7.61028009472416,-8.50151936293708,-9.04184778957337,-9.53867705285606,-10.422518221144,-10.3642598000617,-11.0390726352517,-11.7443477159911,-11.6753147206095,-12.1037797855822,1.407389206665e-06,-58.5158578385244,1.52955552676928e-06,-58.15434752332,-55.8372514379158,22.4929841526627,4.01412834130279e-06,0
57.507866509888,57.1786417647054,48.5708664271594,8.4732546707508,2.90577489708873,-0.443841617875941,-2.007623918598,-3.2547844927313,-5.10064975185601,-5.93050315112804,-6.65321508625942,-7.8055789776955,-8.333863142561,-9.00401856082484,-9.72893269172597,-9.98746146831635,-10.5115242482074,-11.1153608578842,-11.0393151286857,-11.5729180167135,1.64063936113421e-06,-57.8498687329537,1.81040627440622e-06,-57.4222395384359,-55.0088284026203,23.1250249765847,4.79522469952409e-06,0
57.6641545751023,57.5424012938475,48.2243348560912,8.16447723806589,2.45452218297381,-0.896922864986023,-2.2898031823805,-3.97010701927882,-5.47242232535543,-6.45525292600304,-7.17577947755834,-8.17156214936882,-8.64348857016059,-9.04358395151434,-10.1265085496516,-10.4092858100441,-10.8786972489704,-11.4664523311446,-11.6536502235386,-12.092791927735,1.50828653579023e-06,-58.2151614574215,1.65119261465026e-06,-57.8220226247499,-55.4657827083426,22.7843104497868,4.34780327544687e-06,0
57.6141438523941,57.9032833951134,48.2251362552489,8.04401247078043,2.98043519217491,-0.181457677365667,-1.40624026724776,-3.37814581091915,-4.54513796840875,-5.41221713958766,-6.46959523355711,-7.1991864249463,-7.72485478104394,-8.39367852327382,-9.10662217397178,-9.38084084313902,-9.87353087010592,-10.4108834960013,-10.618974402252,-10.6859008301827,1.87419226072302e-06,-57.2718585977448,2.01874711254549e-06,-56.9491808145672,-54.7835926966572,23.7444256499657,5.19660961469728e-06,0
57.6500768456856,57.4920972780393,48.7176931822213,7.36401848455931,1.67190089347359,-1.58516916079097,-2.85150045154351,-4.4449177452212,-5.92225731303534,-6.75369720659579,-7.23852753310126,-8.64659315269894,-8.93377180567189,-9.59181576201619,-10.4799232843814,-10.4619046581823,-11.30143700691,-11.813117491979,-11.6936067351441,-12.1912377966746,1.37671591098894e-06,-58.6115566825598,1.48371089019895e-06,-58.2865071558459,-56.0799402365979,22.4192399361235,3.84175944787883e-06,0
56.7545576225401,56.9065351732573,47.8212343176125,8.21115923051149,2.41255767586742,-0.815611513789717,-2.74736494846618,-3.85236681021273,-5.70917712969406,-6.47721160449011,-7.31255929229745,-8.54687496746823,-9.15036922679373,-9.59608331398726,-10.4583171101827,-10.5398765861455,-11.1647505604665,-11.8631383193465,-11.7101715620377,-12.0892135191663,1.41524264067642e-06,-58.4916909471964,1.59559722388847e-06,-57.9707672791154,-55.3696114670211,22.4480349430679,4.31841193646986e-06,0
57.5065418934122,57.3542037910151,48.8380423636805,8.52318946300006,2.50316056184768,-0.773358915032768,-2.32673612570693,-4.05488757019889,-5.51517855610618,-6.43776264037933,-6.94170156783178,-8.34633477423641,-8.53019019438354,-9.02344783477591,-10.2317880840887,-10.2893649172881,-10.8324150621533,-11.6016390205461,-11.3998385033921,-12.126732391264,1.47075782970255e-06,-58.3245883086573,1.63870357381386e-06,-57.8549959908562,-55.3325848020844,22.6402488465848,4.39876694506211e-06,0
57.4745560421711,58.0279609386241,48.4338876195799,7.90055575467017,1.94543317877191,-1.0852828321262,-2.56108461500407,-3.96388509870343,-5.58478343889561,-6.2786672722672,-7.19677379140673,-8.3667085087844,-8.56414170540762,-9.23419855972822,-10.2402215631951,-10.4000219806515,-10.8178540700156,-11.5366340220096,-11.6198723048654,-12.0541083959295,1.4723192790817e-06,-58.3199800100121,1.608108743174e-06,-57.9368458676914,-55.5943924273894,22.6682106693877,4.22898995973751e-06,0
58.2242344235595,57.4143548614751,48.2627459720382,8.30306747244986,3.12574372503021,-0.603846254360509,-2.24037907590655,-3.84827813581715,-5.53631598877737,-6.33509552513546,-7.28179420270209,-8.37137776490544,-8.54266468515162,-9.13371220076675,-10.2255064354343,-10.343076991329,-11.0079246668868,-11.5859385377905,-11.6408798622311,-11.9157786252681,1.48670714048465e-06,-58.2777457263556,1.67438214563753e-06,-57.7614541557955,-55.1465188969156,22.6556459076016,4.54291492734819e-06,0
56.2738995129401,58.1283744300097,48.3175604354745,7.74619389390607,2.05432977910207,-1.32339253998559,-3.06211251677223,-4.27076262220819,-6.14019817212477,-7.1009343235077,-7.78276120626252,-8.9382505822141,-9.07293311746314,-9.92132746118495,-10.833798802099,-10.8332185649586,-11.2349435348549,-12.1476445681999,-12.205261925519,-12.5976217411953,1.30019224766384e-06,-58.8599242767542,1.44912972852184e-06,-58.3889273395209,-55.8466577351914,22.0890483864498,3.90134139936263e-06,0
58.2938307113677,57.4158803850268,48.4325050433898,7.93656388214526,2.62605935602623,-0.83264558050161,-2.53863542271919,-3.6337036285784,-5.59672554245684,-6.31309001514698,-7.13329979727322,-8.43386270767294,-8.91055003449488,-9.13306775853787,-10.383323599128,-10.3521683791628,-11.0006081111452,-11.7352747424852,-11.5531157917175,-12.3478035650935,1.44170739771747e-06,-58.4112287301098,1.61292856133681e-06,-57.9238486758181,-55.3765965717182,22.5381471386531,4.34020313077261e-06,0
57.9402028182903,57.2876615027238,48.7345235034244,7.59883132260166,2.18703007973774,-1.25188312188165,-3.122451149763,-4.35885994275354,-5.9498235791349,-6.45428417152337,-7.56937574146299,-8.74828089222633,-9.03890185093292,-9.54324383564562,-10.6166028167811,-10.6040725827399,-11.181280577174,-11.9930015492667,-12.064448570263,-12.2742518385135,1.35504069391441e-06,-58.6804766200468,1.50174827757036e-06,-58.2340285743001,-55.7682323969335,22.2841910592265,4.00357994678281e-06,0
57.5608929234841,58.2037693684772,48.5917642740741,8.43919228271072,2.70019387034421,-0.971463270632398,-2.61159859142449,-3.96427328763591,-5.82263724787236,-6.34654549343201,-7.50635244912981,-8.61408897166831,-8.96744682182705,-9.47962106688729,-10.5341059790231,-10.7734832706205,-11.2886365346756,-11.9613905832214,-11.7390325513328,-12.3898854371278,1.38149880212996e-06,-58.5964948724558,1.55126379471991e-06,-58.0931434342035,-55.5017083474056,22.3571721057932,4.19770335951318e-06,0
56.4408259470912,57.8394276633857,48.4273439146615,8.17294575471931,2.39562615155851,-0.920248963176968,-2.34195901393897,-4.08209574188763,-5.85407116277083,-6.66404686172914,-7.77187233139359,-8.64411556788028,-8.8739691080934,-9.76827742454861,-10.6370312083682,-10.6635490809334,-11.2497860096774,-12.0014498032565,-12.1829743944889,-12.2386055194135,1.36739604938655e-06,-58.6410567910591,1.547291488601e-06,-58.1042786337722,-55.4291185162061,22.2813691803393,4.2310866766846e-06,0
58.4015526331229,57.7448932913077,48.2508464113548,7.82690420201319,2.43204394286046,-0.863767600376444,-2.73728070245635,-3.82515834646205,-5.55368723043923,-6.05547760577218,-7.12772303640098,-8.29512789706495,-8.6783546718882,-8.88046209905652,-10.200334247958,-10.4784948796724,-10.795137331513,-11.5311059949426,-11.7377472101067,-12.0171399019751,1.48589878244788e-06,-58.2801077309568,1.64246405200229e-06,-57.8450412684669,-55.4081079813898,22.6939205915579,4.36340552207155e-06,0
58.2193646421024,57.3546475829938,48.2583924490095,7.67785159264437,2.23318502662896,-1.02841539414345,-2.75911653587383,-3.56649071611696,-5.67121869303064,-6.4460652973456,-7.12882740378408,-8.45299806195122,-8.85318979271973,-9.42398220893233,-10.3369055207398,-10.5905378991841,-10.9491626673603,-11.6847983064036,-11.6979105125844,-12.0437537249614,1.43633468699909e-06,-58.4274435126551,1.58188769812979e-06,-58.0082435125382,-55.5861111292021,22.5630740038611,4.19827927133294e-06,0
57.6899260869739,57.6247803061605,48.5427049685222,8.06459214879537,2.39466161949593,-0.656762263480509,-2.05000982254762,-3.27782102752256,-5.13803404842699,-5.91076851261038,-6.7481282429033,-7.86120646854211,-8.39220022324905,-8.91838690079529,-9.70855903943405,-9.93379758840775,-10.2558649156482,-11.0668679135313,-11.0332605942531,-11.3101834190795,1.6379945027083e-06,-57.8568756005486,1.77807091430168e-06,-57.5005092212161,-55.222220734122,23.1538952044216,4.64129496071948e-06,0
57.9312630298888,57.3948033203505,48.4757677265749,8.61173672071864,3.13077028406345,-0.0287819366408736,-1.46114451569378,-3.3537315960168,-4.73027387665544,-5.42511509428844,-6.33251015222685,-7.50964223337017,-8.26927323445231,-8.36650893433296,-9.41311720185284,-9.8689548602614,-10.0691972554131,-10.7973222892904,-10.5548220437588,-11.1945972110078,1.75754240977516e-06,-57.5509418653258,1.94637103959832e-06,-57.1077436592464,-54.6647390386069,23.4289599120914,5.17223387310472e-06,0
58.6214587522527,57.7245748324914,48.5034181163474,8.27874641843655,2.25788444547987,-0.731218931359519,-2.37952956659627,-3.71101698828509,-5.60935772765151,-6.40812196233445,-7.17852065480551,-8.42217945269177,-8.80353261813026,-9.12728470243689,-10.3315166423556,-10.5807725679731,-10.9503718584772,-11.6931860647358,-11.7064155780049,-12.0291977276772,1.44817265854849e-06,-58.391796561768,1.6239164180737e-06,-57.8943632731595,-55.3253257899118,22.5635984080798,4.38109503029633e-06,0
