fft_0.042Hz,fft_0.292Hz,fft_0.542Hz,fft_0.792Hz,fft_1.042Hz,fft_1.375Hz,fft_1.625Hz,fft_1.875Hz,fft_2.125Hz,fft_2.375Hz,fft_2.625Hz,fft_2.875Hz,fft_3.125Hz,fft_3.375Hz,fft_3.625Hz,fft_3.958Hz,fft_4.208Hz,fft_4.458Hz,fft_4.708Hz,fft_4.958Hz,total_power,max_power,crest_factor,spectral_entropy,spectral_centroid_norm,spectral_skewness,spectral_kurtosis,shoulder_power_ratio,outer_power_ratio,spectral_flatness,acpr_db,harmonic_distortion_ratio,regrowth_power_db,label
57.4817490044643,57.8198648760836,45.2361088090724,8.46020420930827,2.49496609534928,-0.557217007752662,-2.80642526973193,-3.61950408786669,-5.33323675223218,-6.31111969150782,-7.03296992552401,-8.00010505842747,-8.41595950647536,-9.32422744184449,-9.70026203505029,-10.4400656454605,-10.9252205484603,-11.2193239014481,-11.45904324253,-11.8858402320963,272113802.233909,760370.615254113,2.23950580539526,9.00128289913521,0.0474267956133294,0.124275527413015,2.37641840435878,3.52328098541175e-06,1.03818567092664e-06,2.62744890796289e-05,-55.1935623210006,1.53822853922526e-06,22.8467205286299,0
57.7300519937472,57.4186305140869,45.4601374267426,8.16464805803396,2.40517230926695,-0.629938533763273,-3.2058903874241,-4.44572921667916,-5.60909962863536,-6.69746607864933,-7.53803977022296,-8.59579900843697,-8.9130780876085,-9.90614662684818,-10.0115079544132,-10.7733793977489,-11.3151971161018,-11.940414774981,-12.142236886119,-12.4337143132158,271472882.936243,733178.946291966,2.49489795936017,9.00128567383389,0.047458809536322,0.108989263436143,2.31113355057324,3.25200116093085e-06,9.00261342512217e-07,2.36843915809008e-05,-55.5114492583343,1.34235106563363e-06,22.203345304377,0
57.8225854808421,58.0502900645917,46.1952998559579,7.55606642254238,2.48787038221549,-0.509045622231962,-2.89188359181574,-3.89278883329917,-5.24056675708697,-6.13298366378416,-6.6776903216015,-7.82334844772293,-8.17652809745388,-9.03895011379032,-9.38318071178671,-10.1619603271601,-10.4305085998214,-11.1291974007007,-11.0608345375728,-11.6582310048541,272107485.867989,711674.844630482,2.16981216611249,9.00106911655759,0.0473901514704479,0.114305996777557,2.40348377541702,3.48286762114416e-06,1.1028856878472e-06,2.69746833621485e-05,-55.2822902095076,1.62371460740629e-06,23.126065697969,0
57.3272072799242,57.9208428828807,45.8034483612601,8.61006353801649,2.43023509824322,-0.564847251630786,-2.74388918809712,-4.05942829237963,-5.32837746302478,-6.29044085943549,-7.24720404761835,-8.03862473785932,-8.33505314994082,-9.42114026408343,-9.72688403698853,-10.2981008735396,-10.7906919992938,-11.1041562954453,-11.0558539562581,-11.921381603021,271578576.759997,764531.448681441,2.261167668389,9.00151236025174,0.0474326048602985,0.119542739295137,2.37136715355054,3.47936216114218e-06,1.03203179078667e-06,2.60834484748802e-05,-55.2514032849483,1.52816512637417e-06,22.8142302828024,0
58.6452081702525,57.7163754142294,44.8994249339958,7.22522155797629,1.72835242516178,-0.980747190449673,-3.38805421224133,-4.69515094172866,-5.92379121395311,-7.03429325438588,-7.58427166758988,-8.69320764396404,-9.1570943271088,-10.0935200303806,-10.0929196727411,-10.9526655201494,-11.4053212833925,-11.6151505486252,-11.863003616341,-12.5127509686287,271904310.372456,790262.11883354,2.3203153140422,9.00021555611611,0.0472947903100559,0.118688991101334,2.31792975636301,2.97567799465637e-06,8.93961640840393e-07,2.2954354126061e-05,-55.9363397479861,1.32167366430771e-06,22.2003489327348,0
57.6938542147309,57.7718698275933,45.211887824346,8.40833018575931,2.11333820755965,-1.25354344518322,-2.79363986984737,-4.37258675552111,-5.47463262152488,-6.51668524150055,-7.19545573099885,-8.27666025663267,-8.86135555615136,-9.71813559730396,-9.80233789366617,-10.5827931294683,-11.0594723503481,-11.7187772775289,-11.7156648200173,-12.2671182661088,271084858.612153,733179.462509231,2.41063229613161,9.00159997641334,0.0475344107436437,0.103418694944003,2.34021742090256,3.34262760103781e-06,9.73534687172181e-07,2.49818224801314e-05,-55.4157105439588,1.44366048711839e-06,22.5508592580775,0
57.4996517634604,57.4501696730706,45.3579623989,7.9985485968492,2.34546759708195,-0.736180730187165,-2.8895208049954,-4.15373563665613,-5.49218362486813,-6.41104410385339,-7.26959300644809,-8.21730568850631,-8.38311837189189,-9.38850751116281,-9.6197637899646,-10.3621768130209,-10.6503942094601,-11.2406727664098,-11.4126297106519,-12.0733201956649,271823161.113379,772838.408764799,2.36810397532786,9.00054752921145,0.0473745965504769,0.12493594386276,2.36393648437408,3.37793026565584e-06,1.0033169091121e-06,2.54702746432865e-05,-55.3797759796753,1.48490407521635e-06,22.6981147549938,0
57.7617920047577,58.4132191135093,45.7730372083362,7.42885234937194,1.84288893485495,-0.660760064066252,-3.07024724410823,-4.31367328479099,-5.31363010151042,-6.50558727423619,-6.96475275385957,-7.91093821030544,-8.63761970339331,-9.36562760370719,-9.91696787948255,-10.5390470278577,-11.090100042881,-11.3533501918688,-11.4827334221952,-12.1663895817699,271156640.779462,813373.788204426,2.31613215145787,8.99997447422352,0.0473996379700345,0.118850565670359,2.37195704236675,3.24672472262055e-06,1.01617799822935e-06,2.52328820899756e-05,-55.5805743968492,1.49746343916559e-06,22.7544576405889,0
58.6209833976887,57.5287216391794,45.6236952170244,7.88121525732211,2.1942590151217,-0.838044289130891,-3.02109266787152,-4.46429980992328,-5.74802420031286,-6.80046250371923,-7.56147043385946,-8.68709051907763,-9.07277096645681,-10.0717629688779,-9.81228643128093,-11.0276071139765,-11.0228370918106,-12.0140334801276,-12.0139274163077,-12.6535391264441,271804378.175035,754731.841466087,2.23450506816547,9.00130236694376,0.0474755303249291,0.106953393266535,2.30624018708541,3.29628525738698e-06,9.01366281464836e-07,2.38759838995939e-05,-55.4443337071194,1.34396772249247e-06,22.2137318537232,0
57.9736441958564,57.1622776491471,45.7490822146995,6.93062923715225,1.95485862063563,-1.5209603064647,-3.52347279176421,-4.86199451072796,-6.09266457975117,-7.26450278596433,-7.98166213492512,-9.02295008552355,-9.55250096454789,-10.3293232511345,-10.3840382872276,-11.0423239360558,-11.552380963488,-12.2069323308417,-12.1673969558355,-12.8180914496217,271739356.22418,745460.168070648,2.29983251201239,9.00208453871845,0.0474056745287739,0.107925183177772,2.27650209248383,2.88597757004607e-06,8.37688365855767e-07,2.19148286124374e-05,-56.0509204058982,1.24201289806432e-06,21.9073736961006,0
57.7069189570201,57.393714423599,45.9381030289622,7.76824050690287,3.01501903912978,-0.590404170033989,-2.46113841482304,-3.92745194498667,-5.12080848336329,-6.34933514527765,-6.96837586536147,-7.84358442064696,-8.2950581382686,-9.30094839673684,-9.46486061301175,-10.4397342825918,-10.4432243259033,-11.0546515788903,-11.4457940525644,-11.8666669137777,271550251.748128,750992.733032706,2.37060794129046,9.00103914927137,0.0473234387894993,0.120485321418473,2.37894305687331,3.64886658704431e-06,1.06040459463786e-06,2.68913300377499e-05,-55.0338411228392,1.5727680583535e-06,22.9288516987442,0
57.6666787858732,58.1534132406029,45.6749159431837,7.50313768718882,2.22753458198024,-1.1661468341185,-3.32776998643196,-4.59921248270314,-5.61322814022895,-7.02661560126828,-7.56439600409346,-8.75960297996844,-9.14188544620062,-10.0218957716297,-10.177136567785,-11.0532824262517,-11.3948820888799,-12.0320622751853,-12.0312349721501,-12.5744734596841,271925641.182531,738258.994930899,2.29864500834179,9.00197934185436,0.0474738049768177,0.108418352405933,2.31472299499672,3.11082987664025e-06,8.94971307677806e-07,2.33373837475564e-05,-55.7217884501746,1.32876062378754e-06,22.1965497930288,0
57.7314422097248,57.1717116963837,46.2748925423303,7.63861693823762,2.49985758480373,-0.0562400632512328,-2.21116743001402,-3.63486889499901,-4.46562663576599,-5.5868397127174,-6.08627185428822,-7.13767460215859,-7.76341455545466,-8.51489062378511,-8.94534573182295,-9.5112538961897,-9.91123354063734,-10.3596182284929,-10.5087813240047,-11.1752936869434,271595656.399803,738125.810798926,2.28072016770167,9.00150426138873,0.0474298511299471,0.117434963770903,2.46290006690218,3.85326103506153e-06,1.24367972996672e-06,2.97641998398899e-05,-54.8546853049902,1.82845693291472e-06,23.6420092853719,0
57.4417411837688,57.4112094966243,44.5504759778035,7.64368665953832,1.69346430215718,-1.50914095746542,-3.9975589933006,-5.36231908582368,-6.70471918164137,-7.76673719415537,-7.94108158098807,-9.73031577447976,-9.65012454715704,-10.7502570413404,-10.8622873072338,-11.6711931854984,-12.1325269733776,-12.5113098756151,-12.5540209796816,-13.2657186134568,271190093.736179,737875.422413081,2.39166575403533,9.00053459663824,0.0475269625096376,0.106307471831034,2.2645639583319,2.72618625558813e-06,7.68105225840725e-07,2.06052585656577e-05,-56.2834267026668,1.14197527015614e-06,21.514029440561,0
58.2926545930497,56.6721822415679,45.5724000133597,7.70297950610601,1.82930437198137,-1.09831022538013,-3.26901837414432,-4.69664481451012,-5.64977340735182,-6.95147316027753,-7.55054864733081,-8.66963857302767,-9.24421668613225,-10.004655555462,-10.2007621591624,-11.0696721767383,-11.5570458753497,-11.9432342475714,-12.3042174363846,-12.7587181097497,270976777.429628,746407.88763393,2.39405569941026,9.00301474272896,0.0475917887524935,0.11217223003415,2.32722691031501,3.13103111023817e-06,9.03640329578737e-07,2.34559022652842e-05,-55.6966728592853,1.34211523051594e-06,22.2218186744436,0
57.6005121699415,58.5408928817108,46.4863859082343,8.42994127006219,2.8669396084011,-0.293907731290658,-2.87017369946986,-4.15305774209605,-5.09655371230335,-6.332716835601,-7.30273111828061,-8.20557582006461,-8.74420543963733,-9.48865915251093,-9.66470680163872,-10.7420094772869,-10.6611612258127,-11.3721241999169,-11.4292170378198,-11.9831179731308,271338806.298376,757719.340079331,2.31771633267153,9.00220996603103,0.047501081805355,0.1140352014753,2.35639255061408,3.56877152820205e-06,9.9723605739018e-07,2.58077496405101e-05,-55.112597474901,1.48583676801626e-06,22.6487220522595,0
57.1076668878739,57.0637081889964,45.9834606277508,8.24325527938942,2.76879367734517,-0.630191523258161,-2.38178961443651,-3.52680418031993,-4.88845138289595,-5.88790810175498,-6.71064530173467,-7.48995749010027,-8.2715561909594,-8.89874133502528,-9.30465796391132,-10.0735929689788,-10.2112232194961,-10.7453810023286,-11.3053173209866,-11.6357407389206,271142254.041809,751817.427624001,2.24468720920753,9.00095032932995,0.0472876049565976,0.120626978752422,2.40425349962029,3.69178295170796e-06,1.12890216317735e-06,2.78864622910562e-05,-55.0089833177682,1.66622898637134e-06,23.2019731420783,0
56.9170750830536,57.7770026042159,45.846240561751,8.198809350917,2.32440983165815,-0.582768907314459,-2.65752743603746,-3.99717846885199,-5.19452301744994,-6.26527483191256,-6.94303226977202,-8.05304985808106,-8.34825615245008,-9.25245749223397,-9.15539529589483,-10.2784650661302,-10.6150391102527,-11.3493557010529,-11.4289371316341,-11.8538503654848,271332104.814357,780197.95829682,2.45313011752314,8.99887987373319,0.047539522888616,0.0998953265164078,2.38398512758787,3.44579985864637e-06,1.04910254321129e-06,2.61742119998102e-05,-55.3067759247922,1.54948091765548e-06,22.885245930805,0
56.9552039099079,57.7872138693682,45.5865323869877,7.68361938108572,2.45224082078516,-0.336430020133687,-2.65024261485915,-4.03068336733952,-4.89328308620393,-6.33307932722107,-6.97606689285631,-8.0950546853045,-8.53150510311001,-9.38471491847056,-9.55815546363872,-10.5110260577545,-10.8577635453219,-11.2183896034202,-11.5685981357576,-11.8469090565914,271049961.951525,742616.816466049,2.32038006375237,9.00438167483093,0.0474878896142766,0.121494897221063,2.37859251265002,3.51910739594981e-06,1.04499797763283e-06,2.63164098401004e-05,-55.2037683987838,1.5479732918731e-06,22.8588727884876,0
57.8812968923464,57.1193249877222,45.8407657072871,8.08430996082681,1.98933078983184,-0.818550288641302,-2.98260008337704,-4.09811671864534,-5.44341428849268,-6.39969355012158,-7.13220574996672,-8.04675286060322,-8.12800781679231,-9.50508244738148,-9.46294230245067,-10.5217933589623,-10.6758832648255,-11.2399798269649,-11.4910287479527,-12.0539075252841,271938140.109457,741670.246643631,2.32607731883586,8.99963179558607,0.0474170886425599,0.111810774390745,2.36213594871224,3.21934716872084e-06,1.00205458324586e-06,2.50110845600524e-05,-55.6148838905433,1.4777202367654e-06,22.7020633222788,0
57.1775055780604,57.4065845573842,45.9448848060039,7.19122579529477,2.23583199833748,-0.649976278118936,-3.04910996268652,-4.8343794650414,-6.0512452573672,-6.75957412613071,-7.46846354503466,-8.6383158977527,-8.85824601850185,-9.78478005505061,-10.1485238148048,-10.9640565329078,-11.1848509315563,-12.0158314443099,-12.1158864699622,-12.4392247524387,271717591.924243,732543.812204854,2.51939843062333,9.00332038716505,0.0474720952628377,0.110974741642216,2.31905902197013,3.14568124613451e-06,9.13268185155354e-07,2.35892799104283e-05,-55.6779999417373,1.35479407974761e-06,22.2801383948975,0
57.7309384834874,57.5893887334826,45.418725839044,7.89523646935296,2.21819052173595,-0.88308985580354,-2.88219785990578,-4.5469204543386,-5.24335336596437,-6.37982083231987,-7.13505822955984,-8.37447652367798,-8.73718754149545,-9.71572817863211,-9.86869575365712,-10.6206679172987,-10.9418354295368,-11.6677933397915,-11.5700420680338,-12.170233507289,270820583.75868,760506.2720313,2.4085640440955,9.00174129870691,0.0475381337893246,0.111808780348945,2.35133262361307,3.37261164162047e-06,9.81824596730976e-07,2.51553190468378e-05,-55.3777076139206,1.45669829814841e-06,22.5852969991765,0
58.4157004054596,58.1254143529314,46.0905895750205,7.29614164219255,1.3781386643557,-1.61790582874825,-4.28704583069958,-5.4283545701808,-6.87204619534084,-7.64318901720911,-8.67699777114377,-9.578308048556,-9.84966282150493,-11.3119745853986,-11.0760486390371,-12.2506830593009,-12.6654830541485,-13.3237311866241,-13.2751285586732,-13.811776470661,271204364.278399,774674.078844391,2.20969297460256,9.0011276997116,0.0473590369572169,0.111755495310068,2.22416924617429,2.5910773477231e-06,6.85684761780309e-07,1.90023792641738e-05,-56.474215607779,1.0255091925792e-06,21.0074215073847,0
57.8061738812102,56.5779454894921,44.8636568551141,7.92987791613333,1.86067429875329,-0.656165324115321,-3.17372350251624,-4.61824675193433,-5.71634677301738,-6.84702639519086,-7.5675995990308,-8.35493229213824,-8.72203202522652,-9.88569344890295,-9.97624067188615,-10.8676187906927,-11.4720735472494,-11.8478652344617,-11.9110911761987,-12.3825215670591,271429527.387756,787263.327657757,2.29355678063483,9.00328405956483,0.0474098342745335,0.118122675923361,2.3185084828325,3.13354236203371e-06,9.33105910129897e-07,2.38919660959773e-05,-55.7068737169699,1.38043132790771e-06,22.3726109596891,0
58.2155697224179,57.4325189022073,46.3812929744793,7.47171743610604,1.59698385718642,-1.45979488747796,-3.60171874022905,-4.80495518368326,-6.2097838755938,-7.18094359827704,-8.11613638538461,-9.14988647870322,-9.65445946163971,-10.401667175753,-10.2930324241724,-11.3598564285337,-12.0324572697504,-12.2966963744502,-12.8063876713463,-13.2421567163917,271594690.447505,748720.388126688,2.21191967369935,8.99822403928951,0.04729262970586,0.11317508383371,2.29022496512492,2.87031472216806e-06,8.05614146059872e-07,2.14249683838906e-05,-56.0584157471178,1.19852859413996e-06,21.7308880783076,0
57.4140935802789,58.3015077222109,45.2311372198566,7.61816794444159,2.27136011405855,-0.701175771936227,-2.75576688793846,-4.02557907723082,-5.34953572945892,-6.08731226946279,-7.03425634432303,-7.89778418504157,-8.24424028712708,-9.21747886402122,-9.49535258371073,-10.2718623161816,-10.6316209454285,-11.16761098784,-11.0688947567292,-11.8602045647202,271773674.786204,764620.767193876,2.1874790461386,8.99895443447078,0.0472569825781775,0.128401260168018,2.3982496644576,3.41182866890306e-06,1.06458279464895e-06,2.63081952707946e-05,-55.3634174100048,1.56917481468327e-06,22.9630163591493,0
57.0621619022336,56.7572367329401,45.7118222820815,7.96522713213205,2.30000628648727,-0.749192947088235,-3.13303858296228,-4.55901710269768,-5.66312524119808,-6.63003640913364,-7.42760699105785,-8.35392886390248,-8.95669504548119,-9.82160610993231,-10.0674182472773,-10.8378163734489,-10.9974245117156,-11.6786381578573,-12.1073875400321,-12.5664512204877,272082720.843279,727961.273790361,2.3875812318137,9.00170537255058,0.0473116216234518,0.118074657024924,2.32066581406282,3.34071617334876e-06,9.28503993120122e-07,2.43198583649501e-05,-55.3963135652442,1.38382767820659e-06,22.3494470797218,0
57.8610874806292,58.2314138531929,44.8246783744434,8.25316306721876,2.08393540490443,-0.587933259639851,-2.82338661991388,-4.13343809247987,-5.17932847557806,-6.43214266158739,-7.05714582504763,-7.99995377494508,-8.45227376404642,-9.28333535683888,-9.30105293997468,-10.5549395603543,-10.9527139143113,-11.1735092372767,-11.6303800725571,-12.0972478615394,271551377.999119,762285.592416162,2.19728864568455,9.00195206100654,0.0475485981103745,0.109917030844161,2.3706838370969,3.40829765333154e-06,1.02446882495772e-06,2.57792373467312e-05,-55.3488101551749,1.5157078430341e-06,22.7844120020743,0
57.5616227709557,58.4657721443726,45.3792837045784,7.6005276212918,1.91528069068883,-0.74168082080874,-2.81880380562733,-3.82440955870849,-5.0508668070486,-6.14777357352178,-7.13899327685296,-7.74021477981729,-8.33271269487964,-9.20091093659413,-9.40328190321868,-10.2304442800536,-10.6466312522707,-10.8784910635005,-11.4735029602358,-11.7676898881689,272007275.531325,747743.361777009,2.257102155697,9.00223708287921,0.0475317122368107,0.112659667402047,2.39268171824734,3.31065927400069e-06,1.08734426421947e-06,2.63499298699603e-05,-55.5223367650745,1.59527464789823e-06,23.0691074693783,0
57.3281860022345,57.3276361117587,45.5574023236852,7.79055848723783,2.05191580190116,-0.413606910149097,-2.99507742280315,-4.11747747099438,-5.34786866037061,-6.6970320532485,-7.15942006470863,-8.21736210081412,-8.548876283937,-9.71092226007806,-10.0314854229475,-10.7284691950114,-11.1487400024465,-11.5439290118503,-11.977057511512,-12.1986120385558,271777824.412733,763487.443598437,2.4517309207953,9.00144864489473,0.0473756447504183,0.11872307173152,2.35455811308356,3.31091835090543e-06,9.87106500665843e-07,2.49944169811592e-05,-55.4702780952521,1.46141157930242e-06,22.6228434455329,0
57.5926083022627,58.0136941155702,45.7871261884795,8.00112982079438,1.7494246147696,-1.2833618921982,-3.65415710336201,-5.040611266095,-6.09280356779682,-7.23299331415818,-7.82790030322162,-8.87574523947496,-9.02069320532383,-10.246591341538,-10.285972777199,-11.1220749228464,-11.3385072305426,-12.2490136441345,-12.3426548966414,-12.8988283901745,271353272.464097,789749.04922016,2.26245583396407,9.00101312611219,0.0476481933556034,0.1025245156132,2.30888798474236,2.93690492607935e-06,8.55262029389529e-07,2.22859239358445e-05,-55.9773479395622,1.26811564207747e-06,21.9881220275664,0
58.1299678713274,57.9767896464684,45.3751731322103,7.89659995006617,2.22989824207976,-1.24920784155472,-3.42595846235619,-4.39905409596365,-6.05925264294513,-6.82461443788412,-7.92970534694937,-8.63001402657949,-9.21339888305889,-10.2185879313743,-9.97511714481638,-11.1121379445363,-11.5350268803803,-12.1788550071726,-12.0937789759178,-12.7511082708528,271939036.175541,789986.102906577,2.2997133863146,8.99797159417252,0.0471600446303668,0.123179409209003,2.31446015387282,3.06444920910126e-06,8.62525089074029e-07,2.27299230745914e-05,-55.7762813334908,1.28329826455486e-06,22.034319348735,0
57.1306712557933,57.2935349334464,45.2152416269604,8.02298944111511,1.75952926095688,-0.894325273168071,-3.22154840624817,-4.21803552056808,-5.6929733961892,-6.78552262388688,-7.59755034820925,-8.3402071402501,-8.88376398465243,-9.69079063870397,-10.2040148697342,-10.8246315395766,-11.2016399217856,-11.7695895119464,-11.7823733113326,-12.1606294910749,271789936.543959,817451.252223274,2.40282810929952,8.99939316147965,0.0474462827841007,0.114780116488597,2.34852571182329,3.17961471627973e-06,9.61732953504595e-07,2.43504090686703e-05,-55.6552710837757,1.42304070566986e-06,22.5121615386245,0
57.8184563644712,57.68428490907,44.6828458921894,7.74533051192866,2.31450899307978,-0.775647482153533,-3.02934881931388,-4.25381718766228,-5.27746323656001,-6.35055148101302,-7.22991881812978,-8.14804817463376,-8.64544403893182,-9.39936242971708,-9.73994331980227,-10.626785379259,-11.1318380807767,-11.4875375097023,-11.6949811562107,-11.92756767469,271675770.966674,786433.67234665,2.25786803102132,9.0009661860628,0.0474450092943731,0.108157349801288,2.37048889314823,3.2604968219864e-06,1.01491134772312e-06,2.53008258370284e-05,-55.5589435601731,1.49615623771068e-06,22.7544250877101,0
56.7884349442715,57.4108804567282,45.7752876117567,8.43815577903186,3.06776952477108,0.0851280152058455,-2.56096285378331,-3.94197859715875,-5.35043083117941,-6.47021738497084,-7.13373378369973,-8.31931401025347,-8.30516924720619,-9.45252079986538,-9.53275000435749,-10.6386843339244,-10.7095941703241,-11.2609544039404,-11.5993203855542,-12.1281655848513,271290142.176382,760161.967666254,2.32111310530996,9.00125290605048,0.0475493557391398,0.102228386362747,2.35014526040236,3.70550583540231e-06,1.00364059957061e-06,2.62338532898688e-05,-54.9330532696306,1.49892722424455e-06,22.6666194079937,0
