fft_01,fft_02,fft_03,fft_04,fft_05,fft_06,fft_07,fft_08,fft_09,fft_10,fft_11,fft_12,fft_13,fft_14,fft_15,fft_16,fft_17,fft_18,fft_19,fft_20,label
56.4860717266778,57.8313482218663,48.1333893990813,8.23463339719833,2.62989586107464,-0.808805877930381,-2.39441208916854,-3.85679460854605,-5.44385452561076,-6.51342218875859,-6.63635379132255,-8.1752345784068,-8.64005318821288,-9.25135855646095,-10.1043891184666,-10.0552669820238,-10.7046318532933,-11.4461106391486,-11.5363372479564,-11.9564797974718,0
57.4294690270851,57.8836624647689,48.8841266233023,8.23296375367181,2.37424332019743,-1.09613280995081,-2.5629929435391,-4.19510177852147,-5.88070201646446,-6.74974194417998,-7.33986054413717,-8.79010011446563,-8.90067493562153,-10.033287348142,-10.6721560402965,-10.9341426374805,-11.3402674473682,-12.0601383582582,-12.0026527735383,-12.5448197610332,0
57.8770966082711,57.8672698507567,48.5459188440797,8.20324730338425,2.68166012904999,-0.456602348254613,-2.02029640009978,-3.08764994028884,-4.87443673142186,-5.79332170744398,-6.41426231896162,-7.55411759358427,-8.17508105292468,-8.57009175473554,-9.42711629779061,-9.68627932901054,-10.0978230461372,-10.7639568369564,-10.909343646938,-11.3089028835025,0
57.1606274255616,58.0007973369175,48.8553882724694,7.50960772949053,1.78745468960417,-1.3819493872523,-2.76650964487789,-4.19487516996932,-6.03502728463273,-6.56246282612765,-7.4479951813144,-8.67378810224729,-9.07449462591531,-9.8163617235013,-10.5633683298392,-10.806158527921,-11.1417403654302,-11.8817104084812,-11.7063874901755,-12.1534053238175,0
56.8419922798112,57.4085667236352,48.9641254381881,8.23636663460854,3.20940361654759,-0.221542880213441,-1.73772727478181,-3.41303052288218,-5.0046241488451,-5.69972667730578,-6.68542588121242,-7.81392266043386,-8.0516786472018,-8.72771505801918,-9.69738416775149,-9.8799642959597,-10.4917292035144,-11.0819123197619,-11.4684161501635,-11.7502732240875,0
57.8789052580898,57.2312239647545,48.0867591874294,7.84485111460871,2.68920437202464,-0.875462945187823,-2.20849477673591,-4.25036097354384,-5.67910376528443,-6.60395047467263,-7.15741388733815,-8.44298799921844,-8.76106972661733,-9.45207136982441,-10.3556182127137,-10.4202517705726,-10.9136326695143,-11.6982205153843,-11.8002237833247,-12.1604211471398,0
58.5928595843507,57.5792269134385,48.247933341029,8.18375039771619,3.04003380039535,-0.407943827581014,-2.23200392606855,-3.3117204341309,-5.02786025127661,-5.91843003364449,-6.80022187126251,-7.83561393757322,-8.13051567638594,-8.96625737357423,-9.72504216852516,-9.90183876054066,-10.4094165995188,-11.0766562507122,-11.1289795275541,-11.7836877127357,0
58.1980416861168,57.9307868784499,48.6769855194568,7.87784748813266,2.30458912344513,-1.29981333662625,-3.05062423585562,-4.27333791910455,-6.24747513486489,-6.95442796960865,-7.87443505835564,-9.12063699899706,-9.36681667529109,-10.3623143047059,-11.0187161788735,-11.2037653331637,-11.3642264893364,-12.3991171038348,-12.2919725948869,-12.6972207408215,0
57.1461867394109,57.8566867691358,49.1421897257861,7.47274394360863,2.03693504086389,-1.49777981797823,-2.93608617273191,-4.44026611622175,-6.24543290699061,-6.96769779191062,-7.85173963626981,-9.10901896718234,-9.55294628367654,-10.2003673702713,-11.0119885572474,-11.2153772993094,-11.8132987445259,-12.3602902566987,-12.1546991794923,-13.0083237458256,0
57.5013407988905,57.5040707140727,47.7269097477605,8.01615264195101,2.82855078081713,-0.59788817731768,-2.04502036362213,-3.59357292849638,-5.30375430464329,-6.17061385041667,-6.91403110693407,-8.03805520023454,-8.35472956486967,-8.96105135219922,-9.95905075953046,-10.2137819297298,-10.6750506652764,-11.3017385059148,-11.3282038532506,-12.2387106646497,0
56.8649528252176,57.2667375777579,48.6538365559216,8.08339929801856,2.64319764102135,-0.937294163932846,-2.64363142608893,-4.03286588719209,-5.74989793436478,-6.63146708279885,-7.26694797168913,-8.6577197524712,-8.93901223354916,-9.65251173122964,-10.5364030282317,-10.6182387147613,-11.2596190438267,-11.9102989616363,-11.9639725829799,-12.3725372830379,0
58.8933174356322,57.4745166477658,48.6421486489622,7.54841903615679,2.22495215912449,-1.47796956015817,-2.91828457012731,-4.45823559786962,-6.18108219813353,-6.81752515110179,-7.73385148402431,-8.9427091164851,-9.39036126127585,-9.79192494384898,-10.8476768502387,-10.8505292226401,-11.4098868789228,-12.169466885578,-11.9821234012376,-12.5136793612688,0
56.4357535552223,57.8516577093236,48.6310298141216,7.88360253753257,2.36016980681668,-0.606846236982526,-1.99917181351064,-3.61279315046242,-5.07871737796827,-5.9006630752653,-6.7407822930307,-7.75506318221098,-8.29806061215102,-8.50946034994022,-9.60526161566267,-9.83659303296844,-10.3907036394743,-10.9659481675446,-10.8186871931865,-11.3502783219889,0
57.5180189958719,57.9661783626483,48.3522997652156,8.46762955906102,2.46797652980428,-1.05340221523709,-2.79614809379875,-4.25358005891398,-5.97911697174337,-6.66335595989977,-7.67858824407269,-8.82632925888988,-9.09441463585296,-9.83659787814421,-10.7606869738376,-10.861076532828,-11.2144064178686,-12.1335155015853,-11.9200244141906,-12.2669198247137,0
59.1108871052478,57.3405426721465,48.1966466530472,8.3489234081298,2.64076231248033,-0.580806017845544,-1.88896478620436,-3.48963372411124,-5.29761810965347,-6.0059068021018,-6.81334794200576,-8.08479546854059,-8.52728880869289,-8.95240961073663,-9.94709380098986,-9.97564516636278,-10.6898273610388,-11.3276520069636,-11.3432413265126,-11.65431528699,0
57.5357011992595,57.5134440026108,47.7455844607018,8.33782189622062,2.05074011479462,-1.22740684378281,-2.84042697249289,-4.00883720756899,-5.95120822972713,-6.57623989002138,-7.5743910343147,-8.73103157508062,-8.92979229037767,-9.82129624037445,-10.6366386810212,-10.5914310118912,-11.2115009010238,-12.0158120037028,-12.0238111572171,-12.2412283758257,0
57.1006106742918,57.9556059429581,47.771896482958,7.44501454936374,2.64157470534331,-0.462723026824543,-2.10838757545556,-3.30421345825436,-4.91955603970219,-5.65621621655402,-6.28613443595626,-7.54911213692707,-8.07265266377584,-8.59070791204641,-9.41988331470401,-9.41972626438548,-10.1949029022421,-10.7361971707154,-10.866332940078,-11.2881277291103,0
58.0606877917069,58.0705192706055,48.7901744653206,7.55794996267868,2.3968136824329,-1.00025607347243,-2.16885926877566,-4.02464387657925,-5.66785429847264,-6.5029525756567,-6.95004231935381,-8.43773002221202,-9.0540668190716,-9.45679541878202,-10.3252016324106,-10.4137456712916,-10.8775410849151,-11.6833417281782,-11.5018375012969,-12.0795416305396,0
58.0994548807864,57.3993133828838,47.8968206123158,8.45186720053069,2.66122551843027,-0.659073167030696,-2.21715338283655,-3.56152981975906,-5.47678500243512,-6.49812700393178,-7.22990839804827,-8.27113071481477,-8.83685944566385,-9.48884135648147,-10.2265496594365,-10.4966992560058,-10.8164771602833,-11.5891929608531,-11.3776954934933,-12.0418007302988,0
57.4943751636681,57.9537474823636,48.2172302276049,7.85608828979525,2.04799505264295,-1.2491742479331,-2.87626876370713,-4.24682717882184,-5.96480081361529,-6.70282170046108,-7.67797291594675,-8.74854712993766,-9.08681370924445,-9.45767522796154,-10.5784468476137,-10.9072995896125,-11.2202711156325,-11.9486321255814,-11.799114644474,-12.4022740422231,0
56.6103604100961,57.2031722605596,47.6516439915447,7.92092579437253,2.59854352804066,-0.710682651905708,-2.16337893717692,-3.32011897727808,-5.20846315228894,-5.98905298570149,-6.68699732873099,-7.9047136830673,-8.24415514601357,-8.78507205887881,-9.76479826642399,-10.073520727182,-10.3461175220026,-11.1140502655525,-10.9910381166953,-11.384057314248,0
58.2346439897665,57.4553963889996,48.4357094996673,8.51874348318981,2.4885559969226,-0.958215988175034,-2.49783872081013,-4.04945654767401,-5.73648372752361,-6.66298330556752,-7.68220535018822,-8.61275439680997,-9.10846918823717,-9.55118304869029,-10.4909865199767,-10.8909042344204,-11.1176966432026,-11.8553807014348,-12.0072773238167,-12.3739272571143,0
57.7013425248672,58.0039782445008,48.8019027125322,7.53863073293901,1.65716190522888,-2.09901476654931,-3.84484663580646,-4.71961910116297,-7.02439727363121,-7.7072264266175,-8.49756874692029,-9.85176282692228,-10.0351632518829,-10.912450509855,-11.7300274293085,-11.8740084872142,-12.228594191835,-13.0856856125098,-13.24026339626,-13.8494651010769,0
57.5753361986801,57.4452963219905,48.3550289901533,8.23737247287643,1.8662054050137,-1.65264853652622,-2.92960660189294,-4.66976506521497,-6.59971969637381,-7.35847985291525,-8.22625932122271,-9.54262006563435,-9.75631496869807,-10.3478563671751,-11.4695427086536,-11.3721861821127,-12.1268401883808,-12.882473190915,-12.7708192101568,-13.0121061343003,0
56.9068559807845,57.8924018679885,48.0328613358404,7.82141182026223,2.69565382928219,-0.484843590298888,-2.13272143655389,-3.3692539827107,-4.69503570400015,-5.33795903483399,-6.33175041472063,-7.3995252577705,-7.90896214327412,-8.35466457976763,-9.24713757724117,-9.26157706795775,-9.88857823757723,-10.5717475203323,-10.5475736523429,-11.1528470578952,0
57.4565507598627,58.1201816905566,47.8233276962476,7.85238373424889,2.05531375503914,-1.29746489957663,-2.62927179823462,-4.54450917116564,-5.96384863392801,-6.73965214374707,-7.44098268352738,-8.69694537666523,-9.13245294361635,-9.61731263818534,-10.5788033293184,-10.7416080793236,-11.2263404561403,-11.9486994291103,-12.2329137933023,-12.0628695846023,0
56.884783855571,57.4237256285869,48.248729719443,8.32940758534512,2.2327434743616,-1.16122798241493,-2.39083782904127,-4.07571162270231,-5.7331905651058,-6.44146450440359,-7.38988809250345,-8.50303425826529,-9.26127715748824,-9.55229037655248,-10.4061920222913,-10.6272224491668,-10.9921368833089,-11.7379861888632,-11.7160306291706,-12.0567923339916,0
56.4708801426174,57.4668631958866,48.9261912451917,8.12423850463566,2.52030511569045,-1.42512245990209,-3.13255649954882,-4.44041113767416,-6.51030961764625,-7.2390164109381,-8.16412661131081,-9.40537394191956,-9.6293878446801,-10.3596798556552,-11.3627021732694,-11.4208562482695,-11.9873467368656,-12.7438653370284,-12.5562715975238,-13.053651222437,0
58.0461523083831,58.1206869222271,48.324686696635,7.90456029231177,2.48339523310253,-1.39253922633604,-2.92007183690822,-4.67060409018721,-6.44099682405227,-7.17587076682113,-8.06663476277289,-9.33343478824294,-9.54632027429255,-10.0472253486555,-11.3019768163647,-11.3659729773602,-11.8610023240163,-12.6627626520715,-12.4892863277338,-13.0366867457655,0
55.9819852068306,57.4904768352908,48.5805979115803,8.28229439590903,2.07053062481801,-1.03509879251342,-2.88467620640192,-3.94137346828937,-5.73227584960313,-6.72576340631609,-7.35684206732935,-8.56575012890478,-9.03428475625466,-9.51435619748028,-10.4581404145228,-10.3061347553445,-11.1827564431685,-11.8428163135016,-11.8258981833476,-12.099185916671,0
58.3491246137549,57.7105945565993,48.2707094000914,7.82926997576032,2.10990420671027,-1.59032308271587,-2.95142585044033,-4.74952390859982,-6.43063801507202,-7.0164400776786,-8.01648368586525,-9.22602992991371,-9.29833786605852,-10.2473342434836,-11.1355788869592,-11.2527223052984,-11.6245662149489,-12.5219252269539,-12.2535194904157,-12.9066444928892,0
57.2062672331117,57.7046556533707,47.9377368332992,7.80812420298511,2.26501507452994,-1.06083701693764,-2.59147770196999,-3.9688613361193,-5.86007719379186,-6.6494293230408,-7.46773564449653,-8.64987195765754,-8.92830182927235,-9.39728341477004,-10.5347893592558,-10.6501080161089,-11.159710303964,-11.9029910081489,-12.1423920471169,-12.3093565817362,0
58.2799671282044,57.2706504499072,48.8959579288538,7.77987601447295,2.67499454134536,-0.94319262518245,-2.3961182737047,-3.75117114406878,-5.46061408899113,-6.45624609739633,-6.89574071408859,-8.2162057955889,-8.94823672328347,-9.2871707766859,-10.0615494198345,-10.48519952458,-10.5130615993453,-11.407114886867,-11.2028774773235,-11.790385733109,0
56.7610618374403,57.569700176869,48.0424193275098,8.31573422021878,2.54328509257709,-1.00271804152981,-2.86216769039341,-4.44153022106699,-6.14180439442528,-7.00341909797208,-7.57877155220182,-9.07944197105122,-9.42343129579178,-9.82481289035663,-11.0509646533778,-11.0610810800457,-11.5225286185213,-12.4174320018164,-12.512798589074,-13.0340086598337,0
57.9559715516295,57.6005796674677,48.2998409984051,8.37976080184728,2.73212104273463,-0.564280284180482,-2.41739121452854,-3.86012731575683,-5.22261234858999,-6.08460175998548,-6.94708176607821,-8.09951084729589,-8.20835275921317,-8.98668502635639,-9.93716979985581,-9.95911446282547,-10.566217808608,-11.2978735501167,-11.0956977525954,-11.7326864420033,0
56.5349607771,57.3568685202717,48.2628393927689,7.89601095093271,2.19387153871676,-1.22318789719957,-2.76487635163863,-4.64455786627836,-6.23181232545922,-7.22038298625017,-7.76101867104328,-9.17023636054721,-9.53105737997942,-10.0782067877325,-11.1172617214215,-11.0087614102318,-11.663895285488,-12.4720347669203,-12.4143274157027,-12.9280488472388,0
57.1177735618924,57.8822808157758,48.49297879211,7.88344361566508,2.9792504527277,-0.525130451966535,-2.0121678242295,-3.32249251820902,-5.13955882641008,-6.0796818301333,-6.80643132350191,-7.85857350788178,-8.24755210682527,-8.84323311108408,-9.75396920997316,-9.78254442614683,-10.4006516259084,-11.0902124326009,-10.85476775421,-11.7188306867433,0
56.3881690239383,57.8649569759622,48.0913117573268,7.83354204585159,2.11363349552267,-1.58580337143529,-3.30125857078132,-4.85254368488284,-6.80406509144903,-7.38706242699573,-8.28212502191198,-9.76392163751363,-9.74705988713248,-10.7394544264647,-11.6919706197113,-11.6848652253843,-12.2878547039542,-13.0716578130605,-13.0996987199044,-13.6209020245324,0
57.0196697229376,57.6473276016529,48.0756685267806,7.79313414217304,2.00041131533846,-1.55685805142232,-3.15631046182083,-4.75564620857989,-6.23947690140548,-7.01907693878537,-7.67114143531667,-9.00863188210684,-9.48211143250692,-9.77630956304365,-10.8911140564239,-11.1670205241135,-11.4810522723607,-12.2600658140009,-12.0988556524886,-12.7031754609771,0
58.0549032591461,57.8496373297784,48.3266113562307,8.2660844094923,2.26132469679868,-1.70964397420405,-3.46008982170602,-4.91113713263557,-6.82193080942431,-7.39263875849111,-8.77729523677758,-9.75506084167883,-10.226491622812,-10.5902869546154,-11.7215114572872,-11.6800699909594,-12.3483184438109,-13.0869171904125,-13.1942325035798,-13.4055175774036,0
57.2402205612237,57.0980403655237,48.726304486139,7.36576392040281,1.66840604905198,-1.84793024629419,-3.27981119077657,-4.51214966320149,-6.41372899880194,-7.02443105382205,-8.02349029394472,-9.1317475041343,-9.35734435617433,-9.92283298339576,-11.0093356310735,-11.079740925626,-11.5914237788295,-12.3350806787741,-12.339990647951,-12.8968746864281,0
56.7651828014322,58.0620057481873,48.7858545344158,8.41648043020862,2.50458474939592,-0.911748338332765,-2.49658342365249,-4.14490300666924,-5.76774523472451,-6.35083325685341,-7.2080791481621,-8.52428614063723,-8.80688904315299,-9.69268867304888,-10.4188104603045,-10.3795330563182,-11.0454365656529,-11.7873008394525,-11.7241344290691,-12.4554583637279,0
57.8252281719364,57.7400832273182,48.2303871523891,8.07411025960147,2.22840734504132,-1.00827841975321,-2.44056678871436,-4.1294941768211,-5.83223036461515,-6.55493144878478,-7.20989111479544,-8.63370846385492,-8.61298359575494,-9.77105869767949,-10.5479090837605,-10.5555538853641,-11.4245625587988,-11.8998517326781,-12.2384278617507,-12.3843215885324,0
57.5351315964136,57.1273921062601,47.8585836485844,8.38301673750025,3.10076420172791,0.0199974788350339,-1.42720039392584,-2.80804014119824,-4.48453255770713,-5.35829304197507,-6.09017663134159,-7.20530454677917,-7.73466199588214,-8.34454658129401,-9.10169565155585,-9.42920561039051,-9.75260826282389,-10.4687161052235,-10.3867839448345,-11.0747648355165,0
57.6731809911539,57.8466239226031,48.6068771474919,8.90324654333123,3.08112551050572,-0.0708962846964743,-1.64800364033963,-3.00214542119449,-4.79146620821586,-5.5033716633706,-6.63262543563637,-7.62826810359087,-8.11322625941406,-8.67177247382347,-9.52039528141286,-9.5614974703072,-10.3077190929825,-10.8507488912427,-10.9338725173286,-11.3342314338742,0
57.6456560976165,58.0874817168568,48.3584928257477,7.86122152855515,1.55553725131103,-2.12795901139113,-3.49496647003588,-4.9084640765114,-6.84150621170471,-7.27770629185582,-8.18469581907246,-9.55664587298957,-10.0479711327931,-10.5987452969672,-11.4501711976332,-11.5263738996005,-12.0368399030128,-12.8012772888142,-12.5722289611103,-12.9808600717745,0
57.4453572572774,58.0018180867463,48.479746969017,7.45524709046901,1.67583817461074,-2.3517941256026,-3.81596832012926,-5.40701062080823,-7.0952805445949,-7.89932902986448,-8.54592674529929,-9.93450187636629,-10.0216010889431,-10.7771586841466,-11.8455920908878,-11.6667479703419,-12.0750183966688,-13.1846384586623,-13.106033661458,-13.666710279494,0
58.0224221118694,57.7354283037765,48.4154764334972,8.28368036749239,2.8429699592273,-0.496092339387967,-2.07990957009211,-3.24652661878356,-5.04769667862861,-5.69464015604333,-6.66188134907462,-7.84168232103954,-8.38643312884434,-8.60654230608348,-9.7182256474458,-10.0049303701556,-10.3666163671447,-11.0439029505821,-11.2595365676179,-11.3742578957815,0
57.4134886268357,58.0690548188767,48.646657274219,8.02463276638708,2.0916535941769,-1.37854614297126,-2.81927332172027,-3.99035683675919,-5.91038587491626,-6.43644777162221,-7.56137358920962,-8.62400563190554,-9.01451235169544,-9.39092450687838,-10.4674464147543,-10.7836196787001,-11.0527547533113,-11.7895175705964,-11.718906145925,-11.9721295461605,0
56.9248918054325,57.3221307058456,47.8436543465544,8.04911521208172,2.68230685087131,-0.758642839554812,-2.30650443731234,-4.11160933209802,-5.52593586964888,-6.23780136218912,-6.87686140049749,-8.39540271084857,-8.65543007252879,-9.46624651332432,-10.2804560443518,-10.4527903039505,-10.848486448577,-11.6884294505328,-11.5436390568312,-12.1678678449164,0
56.8354959142853,58.2075642765271,48.119492688574,8.534974327691,3.00373675548526,-0.353593003346649,-1.96153100761066,-3.3552942062497,-5.12242002454021,-5.68170490575074,-6.67374575684753,-7.93251935312954,-8.40546112661375,-9.011422678627,-9.83463163324427,-10.0950572648735,-10.4511968920727,-11.1623988254576,-11.1427324549411,-11.6929115566428,0
57.7262188828064,57.4228965341893,48.1319948377356,8.14518559838608,2.38687971535516,-0.776167875031334,-2.40651013413355,-3.81284341271934,-5.35973669570678,-6.28404477282019,-6.81354030513356,-8.08781636265525,-8.23959944297904,-9.08835384977494,-9.94732540277007,-10.1263291970801,-10.6030389758433,-11.2920050627322,-11.3303894943023,-11.5907483071981,0
57.5207739772701,57.7438697638037,48.646527986522,8.28694228581246,2.52065542207,-1.13056442160008,-2.91137279538457,-4.34122440371122,-5.96530712206171,-6.76382308692369,-7.46429468035589,-8.87138619895016,-9.16639709071624,-9.82784203934157,-10.791721841175,-10.8547651140184,-11.5158901857301,-12.136302102901,-12.0180081373128,-12.5470194844149,0
